,Parameter,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,VALUE
29804,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2020.0,All,1.2351
29805,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2021.0,All,1.2638
29806,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2022.0,All,1.2925
29807,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2023.0,All,1.3212
29808,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2024.0,All,1.3486
29809,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2025.0,All,1.3999
29810,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2026.0,All,1.4528
29811,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2027.0,All,1.5074
29812,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2028.0,All,1.5635
29813,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2029.0,All,1.6214
29814,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2030.0,All,1.681
29815,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2031.0,All,1.7425000000000002
29816,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2032.0,All,1.8057
29817,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2033.0,All,1.8709
29818,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2034.0,All,1.9381
29819,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2035.0,All,2.0073
29820,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2036.0,All,2.0786
29821,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2037.0,All,2.152
29822,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2038.0,All,2.2277
29823,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2039.0,All,2.3055
29824,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2040.0,All,2.3859
29825,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2041.0,All,2.4686
29826,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2042.0,All,2.5539
29827,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2043.0,All,2.6418
29828,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2044.0,All,2.7323
29829,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2045.0,All,2.8256
29830,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2046.0,All,2.9217
29831,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2047.0,All,3.0207
29832,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2048.0,All,3.1227
29833,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2049.0,All,3.2278
29834,RateOfUseByTechnologyByMode,CR,1.0,T5ELEAGR,E3ELE,,2050.0,All,3.3361
29835,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2018.0,All,9.1536
29836,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2019.0,All,9.3766
29837,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2020.0,All,9.5996
29838,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2021.0,All,9.7349
29839,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2022.0,All,9.8701
29840,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2023.0,All,10.0054
29841,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2024.0,All,10.1305
29842,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2025.0,All,10.4351
29843,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2026.0,All,10.7486
29844,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2027.0,All,11.0712
29845,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2028.0,All,11.4033
29846,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2029.0,All,11.745
29847,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2030.0,All,12.0966
29848,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2031.0,All,12.4586
29849,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2032.0,All,12.831
29850,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2033.0,All,13.2143
29851,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2034.0,All,13.6088
29852,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2035.0,All,14.0148
29853,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2036.0,All,14.4326
29854,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2037.0,All,14.8627
29855,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2038.0,All,15.3052
29856,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2039.0,All,15.7608
29857,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2040.0,All,16.2295
29858,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2041.0,All,16.712
29859,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2042.0,All,17.2085
29860,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2043.0,All,17.7194
29861,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2044.0,All,18.2454
29862,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2045.0,All,18.7867
29863,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2046.0,All,19.3437
29864,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2047.0,All,19.9171
29865,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2048.0,All,20.507
29866,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2049.0,All,21.1142
29867,RateOfUseByTechnologyByMode,CR,1.0,T5ELECOM,E3ELE,,2050.0,All,21.7393
29868,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2018.0,All,7.3228
29869,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2019.0,All,7.501299999999999
29870,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2020.0,All,7.6797
29871,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2021.0,All,7.7724
29872,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2022.0,All,7.8651
29873,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2023.0,All,7.9579
29874,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2024.0,All,8.0426
29875,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2025.0,All,8.2695
29876,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2026.0,All,8.503
29877,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2027.0,All,8.743299999999998
29878,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2028.0,All,8.9904
29879,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2029.0,All,9.244700000000002
29880,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2030.0,All,9.5064
29881,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2031.0,All,9.7755
29882,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2032.0,All,10.0524
29883,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2033.0,All,10.3374
29884,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2034.0,All,10.6304
29885,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2035.0,All,10.932
29886,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2036.0,All,11.2423
29887,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2037.0,All,11.5614
29888,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2038.0,All,11.8898
29889,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2039.0,All,12.2278
29890,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2040.0,All,12.5753
29891,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2041.0,All,12.9329
29892,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2042.0,All,13.3007
29893,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2043.0,All,13.6793
29894,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2044.0,All,14.0687
29895,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2045.0,All,14.4692
29896,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2046.0,All,14.8815
29897,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2047.0,All,15.3055
29898,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2048.0,All,15.7417
29899,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2049.0,All,16.1905
29900,RateOfUseByTechnologyByMode,CR,1.0,T5ELEIND,E3ELE,,2050.0,All,16.6522
29901,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2018.0,All,4.7599
29902,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2019.0,All,4.8758
29903,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2020.0,All,4.9068000000000005
29904,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2021.0,All,4.9769
29905,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2022.0,All,5.0469
29906,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2023.0,All,5.1169
29907,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2024.0,All,5.1817
29908,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2025.0,All,5.3385
29909,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2026.0,All,5.4997
29910,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2027.0,All,5.6656
29911,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2028.0,All,5.8363
29912,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2029.0,All,6.0121
29913,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2030.0,All,6.193
29914,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2031.0,All,6.3791
29915,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2032.0,All,6.5707
29916,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2033.0,All,6.7679
29917,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2034.0,All,6.9708
29918,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2035.0,All,7.1797
29919,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2036.0,All,7.394599999999999
29920,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2037.0,All,7.6159
29921,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2038.0,All,7.8436
29922,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2039.0,All,8.077899999999998
29923,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2040.0,All,8.3191
29924,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2041.0,All,8.5674
29925,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2042.0,All,8.8228
29926,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2043.0,All,9.0857
29927,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2044.0,All,9.3563
29928,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2045.0,All,9.6349
29929,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2046.0,All,9.9215
29930,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2047.0,All,10.2165
29931,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2048.0,All,10.5201
29932,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2049.0,All,10.8327
29933,RateOfUseByTechnologyByMode,CR,1.0,T5ELEPUB,E3ELE,,2050.0,All,11.1543
29934,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2018.0,All,13.9134
29935,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2019.0,All,14.2524
29936,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2020.0,All,14.5914
29937,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2021.0,All,14.7542
29938,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2022.0,All,14.917
29939,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2023.0,All,15.0798
29940,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2024.0,All,15.2274
29941,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2025.0,All,15.6442
29942,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2026.0,All,16.0729
29943,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2027.0,All,16.514
29944,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2028.0,All,16.9676
29945,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2029.0,All,17.4343
29946,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2030.0,All,17.9144
29947,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2031.0,All,18.4082
29948,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2032.0,All,18.9162
29949,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2033.0,All,19.4387
29950,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2034.0,All,19.9762
29951,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2035.0,All,20.5291
29952,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2036.0,All,21.0979
29953,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2037.0,All,21.6828
29954,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2038.0,All,22.2846
29955,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2039.0,All,22.9036
29956,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2040.0,All,23.5403
29957,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2041.0,All,24.1952
29958,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2042.0,All,24.869
29959,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2043.0,All,25.5619
29960,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2044.0,All,26.2747
29961,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2045.0,All,27.0078
29962,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2046.0,All,27.762
29963,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2047.0,All,28.5377
29964,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2048.0,All,29.3358
29965,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2049.0,All,30.1564
29966,RateOfUseByTechnologyByMode,CR,1.0,T5ELERES,E3ELE,,2050.0,All,31.0007
29967,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2023.0,All,0.0189956199999999
29968,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2024.0,All,0.0374325
29969,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2025.0,All,0.0582035499999999
29970,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2026.0,All,0.0827612999999999
29971,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2027.0,All,0.1130747299999999
29972,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2028.0,All,0.15322853
29973,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2029.0,All,0.20957552
29974,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2030.0,All,0.2927108099999999
29975,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2031.0,All,0.40303968
29976,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2032.0,All,0.5839368099999999
29977,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2033.0,All,0.8750466499999998
29978,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2034.0,All,1.37540863
29979,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2035.0,All,1.99890844
29980,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2036.0,All,2.92167286
29981,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2037.0,All,4.022990760000001
29982,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2038.0,All,5.190586680000001
29983,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2039.0,All,6.241566860000001
29984,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2040.0,All,7.1171546
29985,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2041.0,All,7.728678429999999
29986,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2042.0,All,8.19374002
29987,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2043.0,All,8.555366979999999
29988,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2044.0,All,8.790234210000001
29989,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2045.0,All,8.967037859999998
29990,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2046.0,All,9.10979573
29991,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2047.0,All,9.23707289
29992,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2048.0,All,9.34887595
29993,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2049.0,All,9.45235936
29994,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PRI,E3ELE,,2050.0,All,9.54782923
29995,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2023.0,All,0.0098900599999999
29996,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2024.0,All,0.01589256
29997,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2025.0,All,0.04417666
29998,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2026.0,All,0.3529497999999998
29999,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2027.0,All,0.4055662399999999
30000,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2028.0,All,0.4055662399999999
30001,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2029.0,All,0.4055662399999999
30002,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2030.0,All,0.57860179
30003,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2031.0,All,0.68326244
30004,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2032.0,All,0.8273941499999999
30005,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2033.0,All,1.04880874
30006,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2034.0,All,1.30895156
30007,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2035.0,All,1.6934313800000005
30008,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2036.0,All,2.15778631
30009,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2037.0,All,2.70122733
30010,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2038.0,All,3.29889584
30011,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2039.0,All,3.982316870000001
30012,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2040.0,All,4.46316818
30013,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2041.0,All,4.98078042
30014,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2042.0,All,5.36650736
30015,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2043.0,All,5.648302
30016,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2044.0,All,5.87243088
30017,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2045.0,All,6.15142571
30018,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2046.0,All,6.177853809999999
30019,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2047.0,All,6.260923551356248
30020,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2048.0,All,6.3465583
30021,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2049.0,All,6.452188700000001
30022,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_PUB,E3ELE,,2050.0,All,6.55162458
30023,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2022.0,All,0.00156
30024,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2023.0,All,0.0343968699999999
30025,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2024.0,All,0.06869438
30026,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2025.0,All,0.1065463
30027,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2026.0,All,0.14894657
30028,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2027.0,All,0.19783108
30029,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2028.0,All,0.2561668
30030,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2029.0,All,0.3280546499999999
30031,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2030.0,All,0.42060412
30032,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2031.0,All,0.5080831
30033,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2032.0,All,0.6281978299999998
30034,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2033.0,All,0.81266416
30035,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2034.0,All,1.08471317
30036,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2035.0,All,1.4629780199999998
30037,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2036.0,All,1.9224141388091007
30038,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2037.0,All,2.2901409684494496
30039,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2038.0,All,2.76598354
30040,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2039.0,All,3.34136126
30041,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2040.0,All,3.8642744
30042,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2041.0,All,4.32337648
30043,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2042.0,All,4.72543341
30044,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2043.0,All,5.0847149
30045,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2044.0,All,5.416847679999999
30046,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2045.0,All,5.733828859999999
30047,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2046.0,All,6.0468236
30048,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2047.0,All,6.36343564
30049,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2048.0,All,6.68826321
30050,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2049.0,All,7.0260911
30051,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_HEA,E3ELE,,2050.0,All,7.38027024
30052,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2023.0,All,0.0377534699999999
30053,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2024.0,All,0.0781114399999999
30054,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2025.0,All,0.12176185
30055,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2026.0,All,0.14616332
30056,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2027.0,All,0.1490954
30057,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2028.0,All,0.15341497
30058,RateOfUseByTechnologyByMode,CR,1.0,T4ELE_LIG,E3ELE,,2029.0,All,0.16061464
