,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
15165,CR,1.0,Techs_Trains,,,2041.0,All,,,,,,,,,,,,,,1.2924,,,,,,,,,,,
15166,CR,1.0,Techs_Trains,,,2042.0,All,,,,,,,,,,,,,,1.297,,,,,,,,,,,
15167,CR,1.0,Techs_Trains,,,2043.0,All,,,,,,,,,,,,,,1.3016,,,,,,,,,,,
15168,CR,1.0,Techs_Trains,,,2044.0,All,,,,,,,,,,,,,,1.3062,,,,,,,,,,,
15169,CR,1.0,Techs_Trains,,,2045.0,All,,,,,,,,,,,,,,1.3108,,,,,,,,,,,
15170,CR,1.0,Techs_Trains,,,2046.0,All,,,,,,,,,,,,,,1.3154,,,,,,,,,,,
15171,CR,1.0,Techs_Trains,,,2047.0,All,,,,,,,,,,,,,,1.3204,,,,,,,,,,,
15172,CR,1.0,Techs_Trains,,,2048.0,All,,,,,,,,,,,,,,1.3254,,,,,,,,,,,
15173,CR,1.0,Techs_Trains,,,2049.0,All,,,,,,,,,,,,,,1.3305,,,,,,,,,,,
15174,CR,1.0,Techs_Trains,,,2050.0,All,,,,,,,,,,,,,,1.3355,,,,,,,,,,,
15175,CR,1.0,Techs_Trains_Freight,,,2022.0,All,,,,,,,,,,,,,,0.0038999999999999,,,,,,,,,,,
15176,CR,1.0,Techs_Trains_Freight,,,2023.0,All,,,,,,,,,,,,,,0.0080999999999999,,,,,,,,,,,
15177,CR,1.0,Techs_Trains_Freight,,,2024.0,All,,,,,,,,,,,,,,0.0125,,,,,,,,,,,
15178,CR,1.0,Techs_Trains_Freight,,,2025.0,All,,,,,,,,,,,,,,0.0171,,,,,,,,,,,
15179,CR,1.0,Techs_Trains_Freight,,,2026.0,All,,,,,,,,,,,,,,0.0221,,,,,,,,,,,
15180,CR,1.0,Techs_Trains_Freight,,,2027.0,All,,,,,,,,,,,,,,0.0273,,,,,,,,,,,
15181,CR,1.0,Techs_Trains_Freight,,,2028.0,All,,,,,,,,,,,,,,0.0328,,,,,,,,,,,
15182,CR,1.0,Techs_Trains_Freight,,,2029.0,All,,,,,,,,,,,,,,0.0388,,,,,,,,,,,
15183,CR,1.0,Techs_Trains_Freight,,,2030.0,All,,,,,,,,,,,,,,0.0449999999999999,,,,,,,,,,,
15184,CR,1.0,Techs_Trains_Freight,,,2031.0,All,,,,,,,,,,,,,,0.0516,,,,,,,,,,,
15185,CR,1.0,Techs_Trains_Freight,,,2032.0,All,,,,,,,,,,,,,,0.0587,,,,,,,,,,,
15186,CR,1.0,Techs_Trains_Freight,,,2033.0,All,,,,,,,,,,,,,,0.0661999999999999,,,,,,,,,,,
15187,CR,1.0,Techs_Trains_Freight,,,2034.0,All,,,,,,,,,,,,,,0.0742,,,,,,,,,,,
15188,CR,1.0,Techs_Trains_Freight,,,2035.0,All,,,,,,,,,,,,,,0.0827999999999999,,,,,,,,,,,
15189,CR,1.0,Techs_Trains_Freight,,,2036.0,All,,,,,,,,,,,,,,0.0918,,,,,,,,,,,
15190,CR,1.0,Techs_Trains_Freight,,,2037.0,All,,,,,,,,,,,,,,0.1016,,,,,,,,,,,
15191,CR,1.0,Techs_Trains_Freight,,,2038.0,All,,,,,,,,,,,,,,0.1119,,,,,,,,,,,
15192,CR,1.0,Techs_Trains_Freight,,,2039.0,All,,,,,,,,,,,,,,0.1229,,,,,,,,,,,
15193,CR,1.0,Techs_Trains_Freight,,,2040.0,All,,,,,,,,,,,,,,0.1346,,,,,,,,,,,
15194,CR,1.0,Techs_Trains_Freight,,,2041.0,All,,,,,,,,,,,,,,0.1471,,,,,,,,,,,
15195,CR,1.0,Techs_Trains_Freight,,,2042.0,All,,,,,,,,,,,,,,0.1605,,,,,,,,,,,
15196,CR,1.0,Techs_Trains_Freight,,,2043.0,All,,,,,,,,,,,,,,0.1746999999999999,,,,,,,,,,,
15197,CR,1.0,Techs_Trains_Freight,,,2044.0,All,,,,,,,,,,,,,,0.19,,,,,,,,,,,
15198,CR,1.0,Techs_Trains_Freight,,,2045.0,All,,,,,,,,,,,,,,0.2063,,,,,,,,,,,
15199,CR,1.0,Techs_Trains_Freight,,,2046.0,All,,,,,,,,,,,,,,0.2237,,,,,,,,,,,
15200,CR,1.0,Techs_Trains_Freight,,,2047.0,All,,,,,,,,,,,,,,0.2422999999999999,,,,,,,,,,,
15201,CR,1.0,Techs_Trains_Freight,,,2048.0,All,,,,,,,,,,,,,,0.2621999999999999,,,,,,,,,,,
15202,CR,1.0,Techs_Trains_Freight,,,2049.0,All,,,,,,,,,,,,,,0.2834999999999999,,,,,,,,,,,
15203,CR,1.0,Techs_Trains_Freight,,,2050.0,All,,,,,,,,,,,,,,0.3063,,,,,,,,,,,
15204,CR,1.0,Techs_He_Freight,,,2018.0,All,,,,,,,,,,,,,,1.8685,,,,,,,,,,,
15205,CR,1.0,Techs_He_Freight,,,2019.0,All,,,,,,,,,,,,,,1.9121057347670247,,,,,,,,,,,
15206,CR,1.0,Techs_He_Freight,,,2020.0,All,,,,,,,,,,,,,,1.8325358422939069,,,,,,,,,,,
15207,CR,1.0,Techs_He_Freight,,,2021.0,All,,,,,,,,,,,,,,1.9051,,,,,,,,,,,
15208,CR,1.0,Techs_He_Freight,,,2022.0,All,,,,,,,,,,,,,,1.976272401433692,,,,,,,,,,,
15209,CR,1.0,Techs_He_Freight,,,2023.0,All,,,,,,,,,,,,,,2.036084229390681,,,,,,,,,,,
15210,CR,1.0,Techs_He_Freight,,,2024.0,All,,,,,,,,,,,,,,2.0957249487011764,,,,,,,,,,,
15211,CR,1.0,Techs_He_Freight,,,2025.0,All,,,,,,,,,,,,,,2.158152704724868,,,,,,,,,,,
15212,CR,1.0,Techs_He_Freight,,,2026.0,All,,,,,,,,,,,,,,2.2235354205121776,,,,,,,,,,,
15213,CR,1.0,Techs_He_Freight,,,2027.0,All,,,,,,,,,,,,,,2.292109460403936,,,,,,,,,,,
15214,CR,1.0,Techs_He_Freight,,,2028.0,All,,,,,,,,,,,,,,2.3639988530671494,,,,,,,,,,,
15215,CR,1.0,Techs_He_Freight,,,2029.0,All,,,,,,,,,,,,,,2.439343028413215,,,,,,,,,,,
15216,CR,1.0,Techs_He_Freight,,,2030.0,All,,,,,,,,,,,,,,2.518409003342204,,,,,,,,,,,
15217,CR,1.0,Techs_He_Freight,,,2031.0,All,,,,,,,,,,,,,,2.6013404537471776,,,,,,,,,,,
15218,CR,1.0,Techs_He_Freight,,,2032.0,All,,,,,,,,,,,,,,2.68838930504283,,,,,,,,,,,
15219,CR,1.0,Techs_He_Freight,,,2033.0,All,,,,,,,,,,,,,,2.779765958209384,,,,,,,,,,,
15220,CR,1.0,Techs_He_Freight,,,2034.0,All,,,,,,,,,,,,,,2.8756776130101693,,,,,,,,,,,
15221,CR,1.0,Techs_He_Freight,,,2035.0,All,,,,,,,,,,,,,,2.976425787375117,,,,,,,,,,,
15222,CR,1.0,Techs_He_Freight,,,2036.0,All,,,,,,,,,,,,,,3.0822536422772964,,,,,,,,,,,
15223,CR,1.0,Techs_He_Freight,,,2037.0,All,,,,,,,,,,,,,,3.193474350841352,,,,,,,,,,,
15224,CR,1.0,Techs_He_Freight,,,2038.0,All,,,,,,,,,,,,,,3.3104034559073883,,,,,,,,,,,
15225,CR,1.0,Techs_He_Freight,,,2039.0,All,,,,,,,,,,,,,,3.4333050534464684,,,,,,,,,,,
15226,CR,1.0,Techs_He_Freight,,,2040.0,All,,,,,,,,,,,,,,3.562615834132268,,,,,,,,,,,
15227,CR,1.0,Techs_He_Freight,,,2041.0,All,,,,,,,,,,,,,,3.698640356426064,,,,,,,,,,,
15228,CR,1.0,Techs_He_Freight,,,2042.0,All,,,,,,,,,,,,,,3.841819936742886,,,,,,,,,,,
15229,CR,1.0,Techs_He_Freight,,,2043.0,All,,,,,,,,,,,,,,3.992570651745395,,,,,,,,,,,
15230,CR,1.0,Techs_He_Freight,,,2044.0,All,,,,,,,,,,,,,,4.151285380211274,,,,,,,,,,,
15231,CR,1.0,Techs_He_Freight,,,2045.0,All,,,,,,,,,,,,,,4.3185298112159405,,,,,,,,,,,
15232,CR,1.0,Techs_He_Freight,,,2046.0,All,,,,,,,,,,,,,,4.494756529880835,,,,,,,,,,,
15233,CR,1.0,Techs_He_Freight,,,2047.0,All,,,,,,,,,,,,,,4.680555126780755,,,,,,,,,,,
15234,CR,1.0,Techs_He_Freight,,,2048.0,All,,,,,,,,,,,,,,4.876496172385987,,,,,,,,,,,
15235,CR,1.0,Techs_He_Freight,,,2049.0,All,,,,,,,,,,,,,,5.083161305785273,,,,,,,,,,,
15236,CR,1.0,Techs_He_Freight,,,2050.0,All,,,,,,,,,,,,,,5.3013026825312926,,,,,,,,,,,
15237,CR,1.0,Techs_Li_Freight,,,2018.0,All,,,,,,,,,,,,,,3.3972,,,,,,,,,,,
15238,CR,1.0,Techs_Li_Freight,,,2019.0,All,,,,,,,,,,,,,,3.4765,,,,,,,,,,,
15239,CR,1.0,Techs_Li_Freight,,,2020.0,All,,,,,,,,,,,,,,3.3318,,,,,,,,,,,
15240,CR,1.0,Techs_Li_Freight,,,2021.0,All,,,,,,,,,,,,,,3.4637,,,,,,,,,,,
15241,CR,1.0,Techs_Li_Freight,,,2022.0,All,,,,,,,,,,,,,,3.5938,,,,,,,,,,,
15242,CR,1.0,Techs_Li_Freight,,,2023.0,All,,,,,,,,,,,,,,3.7032,,,,,,,,,,,
15243,CR,1.0,Techs_Li_Freight,,,2024.0,All,,,,,,,,,,,,,,3.8124,,,,,,,,,,,
15244,CR,1.0,Techs_Li_Freight,,,2025.0,All,,,,,,,,,,,,,,3.926612903225807,,,,,,,,,,,
15245,CR,1.0,Techs_Li_Freight,,,2026.0,All,,,,,,,,,,,,,,4.0464,,,,,,,,,,,
15246,CR,1.0,Techs_Li_Freight,,,2027.0,All,,,,,,,,,,,,,,4.1719,,,,,,,,,,,
15247,CR,1.0,Techs_Li_Freight,,,2028.0,All,,,,,,,,,,,,,,4.303440860215055,,,,,,,,,,,
15248,CR,1.0,Techs_Li_Freight,,,2029.0,All,,,,,,,,,,,,,,4.441505376344087,,,,,,,,,,,
15249,CR,1.0,Techs_Li_Freight,,,2030.0,All,,,,,,,,,,,,,,4.5863,,,,,,,,,,,
15250,CR,1.0,Techs_Li_Freight,,,2031.0,All,,,,,,,,,,,,,,4.7381,,,,,,,,,,,
15251,CR,1.0,Techs_Li_Freight,,,2032.0,All,,,,,,,,,,,,,,4.8975,,,,,,,,,,,
15252,CR,1.0,Techs_Li_Freight,,,2033.0,All,,,,,,,,,,,,,,5.0649,,,,,,,,,,,
15253,CR,1.0,Techs_Li_Freight,,,2034.0,All,,,,,,,,,,,,,,5.2406,,,,,,,,,,,
15254,CR,1.0,Techs_Li_Freight,,,2035.0,All,,,,,,,,,,,,,,5.4253,,,,,,,,,,,
15255,CR,1.0,Techs_Li_Freight,,,2036.0,All,,,,,,,,,,,,,,5.6191,,,,,,,,,,,
15256,CR,1.0,Techs_Li_Freight,,,2037.0,All,,,,,,,,,,,,,,5.823,,,,,,,,,,,
15257,CR,1.0,Techs_Li_Freight,,,2038.0,All,,,,,,,,,,,,,,6.0373,,,,,,,,,,,
15258,CR,1.0,Techs_Li_Freight,,,2039.0,All,,,,,,,,,,,,,,6.2626,,,,,,,,,,,
15259,CR,1.0,Techs_Li_Freight,,,2040.0,All,,,,,,,,,,,,,,6.4996,,,,,,,,,,,
15260,CR,1.0,Techs_Li_Freight,,,2041.0,All,,,,,,,,,,,,,,6.7491,,,,,,,,,,,
15261,CR,1.0,Techs_Li_Freight,,,2042.0,All,,,,,,,,,,,,,,7.0116,,,,,,,,,,,
15262,CR,1.0,Techs_Li_Freight,,,2043.0,All,,,,,,,,,,,,,,7.288,,,,,,,,,,,
15263,CR,1.0,Techs_Li_Freight,,,2044.0,All,,,,,,,,,,,,,,7.5792,,,,,,,,,,,
15264,CR,1.0,Techs_Li_Freight,,,2045.0,All,,,,,,,,,,,,,,7.8859,,,,,,,,,,,
15265,CR,1.0,Techs_Li_Freight,,,2046.0,All,,,,,,,,,,,,,,8.2092,,,,,,,,,,,
15266,CR,1.0,Techs_Li_Freight,,,2047.0,All,,,,,,,,,,,,,,8.5501,,,,,,,,,,,
15267,CR,1.0,Techs_Li_Freight,,,2048.0,All,,,,,,,,,,,,,,8.9097,,,,,,,,,,,
15268,CR,1.0,Techs_Li_Freight,,,2049.0,All,,,,,,,,,,,,,,9.288900000000002,,,,,,,,,,,
15269,CR,1.0,Techs_Li_Freight,,,2050.0,All,,,,,,,,,,,,,,9.6893,,,,,,,,,,,
15270,CR,1.0,TRANE6NOMOT,,,2023.0,All,,,,,,,,,,,,,,0.1443,,,,,,,,,,,
15271,CR,1.0,TRANE6NOMOT,,,2024.0,All,,,,,,,,,,,,,,0.2028,,,,,,,,,,,
15272,CR,1.0,TRANE6NOMOT,,,2025.0,All,,,,,,,,,,,,,,0.2816,,,,,,,,,,,
15273,CR,1.0,TRANE6NOMOT,,,2026.0,All,,,,,,,,,,,,,,0.385,,,,,,,,,,,
15274,CR,1.0,TRANE6NOMOT,,,2027.0,All,,,,,,,,,,,,,,0.5161,,,,,,,,,,,
15275,CR,1.0,TRANE6NOMOT,,,2028.0,All,,,,,,,,,,,,,,0.6759,,,,,,,,,,,
15276,CR,1.0,TRANE6NOMOT,,,2029.0,All,,,,,,,,,,,,,,0.8618,,,,,,,,,,,
15277,CR,1.0,TRANE6NOMOT,,,2030.0,All,,,,,,,,,,,,,,1.0672,,,,,,,,,,,
15278,CR,1.0,TRANE6NOMOT,,,2031.0,All,,,,,,,,,,,,,,1.282,,,,,,,,,,,
15279,CR,1.0,TRANE6NOMOT,,,2032.0,All,,,,,,,,,,,,,,1.4953,,,,,,,,,,,
15280,CR,1.0,TRANE6NOMOT,,,2033.0,All,,,,,,,,,,,,,,1.6974,,,,,,,,,,,
15281,CR,1.0,TRANE6NOMOT,,,2034.0,All,,,,,,,,,,,,,,1.8813,,,,,,,,,,,
15282,CR,1.0,TRANE6NOMOT,,,2035.0,All,,,,,,,,,,,,,,2.0441,,,,,,,,,,,
15283,CR,1.0,TRANE6NOMOT,,,2036.0,All,,,,,,,,,,,,,,2.1858,,,,,,,,,,,
15284,CR,1.0,TRANE6NOMOT,,,2037.0,All,,,,,,,,,,,,,,2.308,,,,,,,,,,,
15285,CR,1.0,TRANE6NOMOT,,,2038.0,All,,,,,,,,,,,,,,2.4139,,,,,,,,,,,
15286,CR,1.0,TRANE6NOMOT,,,2039.0,All,,,,,,,,,,,,,,2.5063,,,,,,,,,,,
15287,CR,1.0,TRANE6NOMOT,,,2040.0,All,,,,,,,,,,,,,,2.5882,,,,,,,,,,,
15288,CR,1.0,TRANE6NOMOT,,,2041.0,All,,,,,,,,,,,,,,2.6619,,,,,,,,,,,
15289,CR,1.0,TRANE6NOMOT,,,2042.0,All,,,,,,,,,,,,,,2.7294,,,,,,,,,,,
15290,CR,1.0,TRANE6NOMOT,,,2043.0,All,,,,,,,,,,,,,,2.7922,,,,,,,,,,,
15291,CR,1.0,TRANE6NOMOT,,,2044.0,All,,,,,,,,,,,,,,2.8513,,,,,,,,,,,
15292,CR,1.0,TRANE6NOMOT,,,2045.0,All,,,,,,,,,,,,,,2.9077,,,,,,,,,,,
15293,CR,1.0,TRANE6NOMOT,,,2046.0,All,,,,,,,,,,,,,,2.9619,,,,,,,,,,,
15294,CR,1.0,TRANE6NOMOT,,,2047.0,All,,,,,,,,,,,,,,3.0144,,,,,,,,,,,
15295,CR,1.0,TRANE6NOMOT,,,2048.0,All,,,,,,,,,,,,,,3.0653,,,,,,,,,,,
15296,CR,1.0,TRANE6NOMOT,,,2049.0,All,,,,,,,,,,,,,,3.1152,,,,,,,,,,,
15297,CR,1.0,TRANE6NOMOT,,,2050.0,All,,,,,,,,,,,,,,3.1639,,,,,,,,,,,
15298,CR,1.0,DIST_DSL,E1DSL,,2018.0,All,,,,,,,,,,,,,,,,41.87096993003235,,,,,,,,,
15299,CR,1.0,DIST_DSL,E1DSL,,2019.0,All,,,,,,,,,,,,,,,,41.40342991580872,,,,,,,,,
15300,CR,1.0,DIST_DSL,E1DSL,,2020.0,All,,,,,,,,,,,,,,,,37.00212186182796,,,,,,,,,
15301,CR,1.0,DIST_DSL,E1DSL,,2021.0,All,,,,,,,,,,,,,,,,39.091629700000006,,,,,,,,,
15302,CR,1.0,DIST_DSL,E1DSL,,2022.0,All,,,,,,,,,,,,,,,,41.240835159472304,,,,,,,,,
15303,CR,1.0,DIST_DSL,E1DSL,,2023.0,All,,,,,,,,,,,,,,,,40.416508663692056,,,,,,,,,
15304,CR,1.0,DIST_DSL,E1DSL,,2024.0,All,,,,,,,,,,,,,,,,39.67423634633164,,,,,,,,,
15305,CR,1.0,DIST_DSL,E1DSL,,2025.0,All,,,,,,,,,,,,,,,,38.844585355440586,,,,,,,,,
15306,CR,1.0,DIST_DSL,E1DSL,,2026.0,All,,,,,,,,,,,,,,,,37.14844162005378,,,,,,,,,
15307,CR,1.0,DIST_DSL,E1DSL,,2027.0,All,,,,,,,,,,,,,,,,36.16595235290256,,,,,,,,,
15308,CR,1.0,DIST_DSL,E1DSL,,2028.0,All,,,,,,,,,,,,,,,,35.20759664121995,,,,,,,,,
15309,CR,1.0,DIST_DSL,E1DSL,,2029.0,All,,,,,,,,,,,,,,,,34.221350194307526,,,,,,,,,
15310,CR,1.0,DIST_DSL,E1DSL,,2030.0,All,,,,,,,,,,,,,,,,32.67570600385109,,,,,,,,,
15311,CR,1.0,DIST_DSL,E1DSL,,2031.0,All,,,,,,,,,,,,,,,,31.896585724982256,,,,,,,,,
15312,CR,1.0,DIST_DSL,E1DSL,,2032.0,All,,,,,,,,,,,,,,,,31.0394647694612,,,,,,,,,
15313,CR,1.0,DIST_DSL,E1DSL,,2033.0,All,,,,,,,,,,,,,,,,29.74291707115455,,,,,,,,,
15314,CR,1.0,DIST_DSL,E1DSL,,2034.0,All,,,,,,,,,,,,,,,,28.050229151802125,,,,,,,,,
15315,CR,1.0,DIST_DSL,E1DSL,,2035.0,All,,,,,,,,,,,,,,,,26.101999932472005,,,,,,,,,
15316,CR,1.0,DIST_DSL,E1DSL,,2036.0,All,,,,,,,,,,,,,,,,24.296532255797214,,,,,,,,,
15317,CR,1.0,DIST_DSL,E1DSL,,2037.0,All,,,,,,,,,,,,,,,,22.53120049055708,,,,,,,,,
15318,CR,1.0,DIST_DSL,E1DSL,,2038.0,All,,,,,,,,,,,,,,,,19.579367453562377,,,,,,,,,
15319,CR,1.0,DIST_DSL,E1DSL,,2039.0,All,,,,,,,,,,,,,,,,16.600847112361112,,,,,,,,,
15320,CR,1.0,DIST_DSL,E1DSL,,2040.0,All,,,,,,,,,,,,,,,,14.59640590029466,,,,,,,,,
15321,CR,1.0,DIST_DSL,E1DSL,,2041.0,All,,,,,,,,,,,,,,,,12.266995181731286,,,,,,,,,
15322,CR,1.0,DIST_DSL,E1DSL,,2042.0,All,,,,,,,,,,,,,,,,10.894055249551322,,,,,,,,,
15323,CR,1.0,DIST_DSL,E1DSL,,2043.0,All,,,,,,,,,,,,,,,,9.907678475109776,,,,,,,,,
15324,CR,1.0,DIST_DSL,E1DSL,,2044.0,All,,,,,,,,,,,,,,,,9.104047767782994,,,,,,,,,
15325,CR,1.0,DIST_DSL,E1DSL,,2045.0,All,,,,,,,,,,,,,,,,8.39772196728116,,,,,,,,,
15326,CR,1.0,DIST_DSL,E1DSL,,2046.0,All,,,,,,,,,,,,,,,,7.779983575905232,,,,,,,,,
15327,CR,1.0,DIST_DSL,E1DSL,,2047.0,All,,,,,,,,,,,,,,,,7.158013480334254,,,,,,,,,
15328,CR,1.0,DIST_DSL,E1DSL,,2048.0,All,,,,,,,,,,,,,,,,6.830735858482673,,,,,,,,,
15329,CR,1.0,DIST_DSL,E1DSL,,2049.0,All,,,,,,,,,,,,,,,,6.553476837911198,,,,,,,,,
15330,CR,1.0,DIST_DSL,E1DSL,,2050.0,All,,,,,,,,,,,,,,,,6.2274988457494285,,,,,,,,,
15331,CR,1.0,DIST_GSL,E1GSL,,2018.0,All,,,,,,,,,,,,,,,,41.58767322,,,,,,,,,
15332,CR,1.0,DIST_GSL,E1GSL,,2019.0,All,,,,,,,,,,,,,,,,43.02150771,,,,,,,,,
15333,CR,1.0,DIST_GSL,E1GSL,,2020.0,All,,,,,,,,,,,,,,,,33.41172868,,,,,,,,,
15334,CR,1.0,DIST_GSL,E1GSL,,2021.0,All,,,,,,,,,,,,,,,,37.461439760000005,,,,,,,,,
15335,CR,1.0,DIST_GSL,E1GSL,,2022.0,All,,,,,,,,,,,,,,,,41.86970926933333,,,,,,,,,
15336,CR,1.0,DIST_GSL,E1GSL,,2023.0,All,,,,,,,,,,,,,,,,41.87955988416798,,,,,,,,,
15337,CR,1.0,DIST_GSL,E1GSL,,2024.0,All,,,,,,,,,,,,,,,,41.85105642145736,,,,,,,,,
15338,CR,1.0,DIST_GSL,E1GSL,,2025.0,All,,,,,,,,,,,,,,,,41.723082033880985,,,,,,,,,
15339,CR,1.0,DIST_GSL,E1GSL,,2026.0,All,,,,,,,,,,,,,,,,41.632056605278194,,,,,,,,,
15340,CR,1.0,DIST_GSL,E1GSL,,2027.0,All,,,,,,,,,,,,,,,,41.616419550607375,,,,,,,,,
15341,CR,1.0,DIST_GSL,E1GSL,,2028.0,All,,,,,,,,,,,,,,,,41.62423007935029,,,,,,,,,
15342,CR,1.0,DIST_GSL,E1GSL,,2029.0,All,,,,,,,,,,,,,,,,41.49652691516536,,,,,,,,,
15343,CR,1.0,DIST_GSL,E1GSL,,2030.0,All,,,,,,,,,,,,,,,,41.24946769880976,,,,,,,,,
15344,CR,1.0,DIST_GSL,E1GSL,,2031.0,All,,,,,,,,,,,,,,,,41.42952485764873,,,,,,,,,
15345,CR,1.0,DIST_GSL,E1GSL,,2032.0,All,,,,,,,,,,,,,,,,41.1363874698954,,,,,,,,,
15346,CR,1.0,DIST_GSL,E1GSL,,2033.0,All,,,,,,,,,,,,,,,,40.45260887436143,,,,,,,,,
15347,CR,1.0,DIST_GSL,E1GSL,,2034.0,All,,,,,,,,,,,,,,,,38.90407309638386,,,,,,,,,
15348,CR,1.0,DIST_GSL,E1GSL,,2035.0,All,,,,,,,,,,,,,,,,36.705796382315,,,,,,,,,
15349,CR,1.0,DIST_GSL,E1GSL,,2036.0,All,,,,,,,,,,,,,,,,33.011113316657216,,,,,,,,,
15350,CR,1.0,DIST_GSL,E1GSL,,2037.0,All,,,,,,,,,,,,,,,,27.98030021371031,,,,,,,,,
15351,CR,1.0,DIST_GSL,E1GSL,,2038.0,All,,,,,,,,,,,,,,,,23.52253391213354,,,,,,,,,
15352,CR,1.0,DIST_GSL,E1GSL,,2039.0,All,,,,,,,,,,,,,,,,19.161151599454648,,,,,,,,,
15353,CR,1.0,DIST_GSL,E1GSL,,2040.0,All,,,,,,,,,,,,,,,,15.427883080476466,,,,,,,,,
15354,CR,1.0,DIST_GSL,E1GSL,,2041.0,All,,,,,,,,,,,,,,,,12.805446633290998,,,,,,,,,
15355,CR,1.0,DIST_GSL,E1GSL,,2042.0,All,,,,,,,,,,,,,,,,10.843844381470507,,,,,,,,,
15356,CR,1.0,DIST_GSL,E1GSL,,2043.0,All,,,,,,,,,,,,,,,,9.347418340469924,,,,,,,,,
15357,CR,1.0,DIST_GSL,E1GSL,,2044.0,All,,,,,,,,,,,,,,,,8.311325688262537,,,,,,,,,
15358,CR,1.0,DIST_GSL,E1GSL,,2045.0,All,,,,,,,,,,,,,,,,7.460206172135126,,,,,,,,,
15359,CR,1.0,DIST_GSL,E1GSL,,2046.0,All,,,,,,,,,,,,,,,,7.557607232549326,,,,,,,,,
15360,CR,1.0,DIST_GSL,E1GSL,,2047.0,All,,,,,,,,,,,,,,,,7.935677673045578,,,,,,,,,
15361,CR,1.0,DIST_GSL,E1GSL,,2048.0,All,,,,,,,,,,,,,,,,7.940818441702298,,,,,,,,,
15362,CR,1.0,DIST_GSL,E1GSL,,2049.0,All,,,,,,,,,,,,,,,,7.787852384207862,,,,,,,,,
15363,CR,1.0,DIST_GSL,E1GSL,,2050.0,All,,,,,,,,,,,,,,,,7.974342820549261,,,,,,,,,
15364,CR,1.0,DIST_LPG,E1LPG,,2018.0,All,,,,,,,,,,,,,,,,7.415000000000002,,,,,,,,,
15365,CR,1.0,DIST_LPG,E1LPG,,2019.0,All,,,,,,,,,,,,,,,,7.7012,,,,,,,,,
15366,CR,1.0,DIST_LPG,E1LPG,,2020.0,All,,,,,,,,,,,,,,,,8.0235,,,,,,,,,
15367,CR,1.0,DIST_LPG,E1LPG,,2021.0,All,,,,,,,,,,,,,,,,8.3247,,,,,,,,,
15368,CR,1.0,DIST_LPG,E1LPG,,2022.0,All,,,,,,,,,,,,,,,,8.6257,,,,,,,,,
15369,CR,1.0,DIST_LPG,E1LPG,,2023.0,All,,,,,,,,,,,,,,,,9.60962924,,,,,,,,,
15370,CR,1.0,DIST_LPG,E1LPG,,2024.0,All,,,,,,,,,,,,,,,,10.60373908,,,,,,,,,
15371,CR,1.0,DIST_LPG,E1LPG,,2025.0,All,,,,,,,,,,,,,,,,11.5073678,,,,,,,,,
15372,CR,1.0,DIST_LPG,E1LPG,,2026.0,All,,,,,,,,,,,,,,,,12.43527287,,,,,,,,,
15373,CR,1.0,DIST_LPG,E1LPG,,2027.0,All,,,,,,,,,,,,,,,,13.39305044,,,,,,,,,
15374,CR,1.0,DIST_LPG,E1LPG,,2028.0,All,,,,,,,,,,,,,,,,14.36710402,,,,,,,,,
15375,CR,1.0,DIST_LPG,E1LPG,,2029.0,All,,,,,,,,,,,,,,,,15.37454275,,,,,,,,,
15376,CR,1.0,DIST_LPG,E1LPG,,2030.0,All,,,,,,,,,,,,,,,,16.41235282,,,,,,,,,
15377,CR,1.0,DIST_LPG,E1LPG,,2031.0,All,,,,,,,,,,,,,,,,16.470566149999996,,,,,,,,,
15378,CR,1.0,DIST_LPG,E1LPG,,2032.0,All,,,,,,,,,,,,,,,,16.51687103,,,,,,,,,
15379,CR,1.0,DIST_LPG,E1LPG,,2033.0,All,,,,,,,,,,,,,,,,16.55033457,,,,,,,,,
15380,CR,1.0,DIST_LPG,E1LPG,,2034.0,All,,,,,,,,,,,,,,,,16.5705479,,,,,,,,,
15381,CR,1.0,DIST_LPG,E1LPG,,2035.0,All,,,,,,,,,,,,,,,,16.210174882397297,,,,,,,,,
15382,CR,1.0,DIST_LPG,E1LPG,,2036.0,All,,,,,,,,,,,,,,,,15.282269812397296,,,,,,,,,
15383,CR,1.0,DIST_LPG,E1LPG,,2037.0,All,,,,,,,,,,,,,,,,14.324492242397296,,,,,,,,,
15384,CR,1.0,DIST_LPG,E1LPG,,2038.0,All,,,,,,,,,,,,,,,,13.350438662397297,,,,,,,,,
15385,CR,1.0,DIST_LPG,E1LPG,,2039.0,All,,,,,,,,,,,,,,,,12.342999932397296,,,,,,,,,
15386,CR,1.0,DIST_LPG,E1LPG,,2040.0,All,,,,,,,,,,,,,,,,11.305189862397295,,,,,,,,,
