block,o_id,outcome,level,o1_fam,o1_col,o2_fam,o2_col,family,column,period,base_thr,thr_type,thr_range,thr_value,thr_value_norm,prim_option,coverage,density,avg_cov_dev,driver_col,min,max,min_norm,max_norm,query_type
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,41-45,High,High,58.13414433208499,28.568499999999993,0.5813414433208499,base,0.7245762711864406,0.9473684210526315,0.8359723461195361,GDP_direct,3.187544786708381,4.498844463014162,0.47504907556020304,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,41-45,High,High,22.38769226168224,456751.37505000003,0.2238769226168224,base,0.7147862648913805,0.9970674486803519,0.8559268567858662,GDP_direct,2.929973727832901,4.498844463014162,0.37193598256643146,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,41-45,High,High,22.38769226168224,456751.37505000003,0.2238769226168224,base,0.7147862648913805,0.9970674486803519,0.8559268567858662,Freight demand elasticity_direct,0.7480671583061843,1.40788238533615,0.1828047234315731,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-45,High,Low,77.74618825992772,0.8144608355632287,0.7774618825992772,base,0.7341101694915254,0.994261119081779,0.8641856442866522,Electrification of Heavy Freight_direct,0.27407243144850696,0.5154310252048666,0.0,0.7617188216702012,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-45,High,Low,77.74618825992772,0.8144608355632287,0.7774618825992772,base,0.7341101694915254,0.994261119081779,0.8641856442866522,Electrification of Light Freight_direct,0.6766827302704312,0.9466540875864691,0.0,0.889356759619645,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,41-45,Low,Low,24.229844418937823,16.42815,0.24229844418937824,base,0.7210526315789474,0.9235955056179775,0.8223240685984625,Fossil fuel energy intensity (non transport)_direct,7.045056984445342e-05,0.0001310507662906171,0.0,0.3185218662152687,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,41-45,Low,Low,24.229844418937823,16.42815,0.24229844418937824,base,0.7210526315789474,0.9235955056179775,0.8223240685984625,GDP_direct,2.0008972926093502,3.756038644745582,0.0,0.7026334955882183,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,41-45,Low,Low,47.80518106119609,568662.4498499999,0.4780518106119609,base,0.7213467048710601,0.9843597262952102,0.8528532155831352,GDP_direct,2.0008972926093502,3.4123085959287516,0.0,0.5650284842055611,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,41-45,Low,Low,47.80518106119609,568662.4498499999,0.4780518106119609,base,0.7213467048710601,0.9843597262952102,0.8528532155831352,Freight demand elasticity_direct,0.6004679937593078,1.3310667570022172,0.0,0.9048622007047518,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-45,Low,High,19.59589037427903,0.40892379647610566,0.1959589037427903,base,0.7318494965553789,0.990674318507891,0.861261907531635,Electrification of Heavy Freight_direct,0.36120006764914875,0.5909329144639311,0.27497160697189427,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-45,Low,High,19.59589037427903,0.40892379647610566,0.1959589037427903,base,0.7318494965553789,0.990674318507891,0.861261907531635,Penetration of Hydrogen in Freight Transport_direct,0.31216969760299373,0.49693001309710005,0.2984835622176051,1.0,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,High,High,75.0,2.88574796,0.5182372280775484,base,0.708,0.9315789473684211,0.8197894736842105,Non-transport fossil demand_direct,33.523,53.7545,0.5991373075833318,1.0,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,High,High,75.0,2.88574796,0.5182372280775484,base,0.708,0.9315789473684211,0.8197894736842105,Freight fleet_direct,490935.46414999996,1082632.5254000002,0.16258249751159937,1.0,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,Low,Low,25.0,1.574838372,0.24992003847017719,base,0.724,0.8578199052132701,0.790909952606635,Non-transport fossil demand_direct,3.2846,14.975950000000001,0.0,0.23164995373480032,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,Low,Low,25.0,1.574838372,0.24992003847017719,base,0.724,0.8578199052132701,0.790909952606635,Freight fleet_direct,376058.971,713913.5366,0.0,0.47815908690057796,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,Low,Low,25.0,1.574838372,0.24992003847017719,base,0.724,0.8578199052132701,0.790909952606635,ZEV Penetration of Heavy and Light Freight Transport_direct,0.4784835810471707,0.9929251353966326,0.28839743139732366,1.0,structured
15,15,Emissions National,1,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Emissions National_direct,46-50,Low,Low,25.0,1.574838372,0.24992003847017719,base,0.724,0.8578199052132701,0.790909952606635,Passenger transport fleet_direct,1126166.2752999996,3295897.0858500004,0.0,0.5015702193173458,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,46-50,High,High,59.91373075833318,33.523,0.5991373075833318,base,0.712082262210797,0.9518900343642611,0.831986148287529,Fossil fuel energy intensity (non transport)_direct,0.00018033063084477212,0.0002604461752347276,0.6584471858959995,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,46-50,High,High,59.91373075833318,33.523,0.5991373075833318,base,0.712082262210797,0.9518900343642611,0.831986148287529,GDP_direct,3.4502059133065073,4.498844463014162,0.5801998688636337,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,46-50,High,High,16.258249751159937,490935.46414999996,0.16258249751159937,base,0.7119393556538218,0.9938271604938271,0.8528832580738245,GDP_direct,2.929973727832901,4.498844463014162,0.37193598256643146,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,46-50,High,High,16.258249751159937,490935.46414999996,0.16258249751159937,base,0.7119393556538218,0.9938271604938271,0.8528832580738245,Freight demand elasticity_direct,0.5998625246585428,1.500800312398473,0.09862383460525229,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,Passenger demand elasticity_direct,0.5010795064136715,1.3090976880934115,0.0,0.8082202008360144,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,GDP_direct,2.0008972926093502,4.142231345978473,0.0,0.8572375263733472,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,Mode shift_nonmot_direct,0.0060485551444400066,0.12486165048321374,0.048058792619308774,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,Passenger demand elasticity_direct,0.5010795064136715,1.3090976880934115,0.0,0.8082202008360144,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,GDP_direct,2.0008972926093502,4.142231345978473,0.0,0.8572375263733472,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,46-50,Low,Low,50.15702193173458,3295897.0858500004,0.5015702193173458,base,0.7142857142857143,0.9780966767371602,0.8461911955114372,Mode shift_nonmot_direct,0.0060485551444400066,0.12486165048321374,0.048058792619308774,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Non-transport fossil demand_direct,46-50,Low,Low,23.164995373480032,14.975950000000001,0.23164995373480032,base,0.940983606557377,0.8503703703703703,0.8956769884638737,Fossil fuel energy intensity (non transport)_direct,2.588349244693224e-05,0.0001046885311387612,0.0,0.33596579709621777,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,46-50,Low,Low,47.815908690057796,713913.5366,0.47815908690057796,base,0.7222222222222222,0.9744268077601411,0.8483245149911817,GDP_direct,2.0008972926093502,3.49268399665491,0.0,0.5972050657115395,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,46-50,Low,Low,47.815908690057796,713913.5366,0.47815908690057796,base,0.7222222222222222,0.9744268077601411,0.8483245149911817,Freight demand elasticity_direct,0.5012866550283844,1.452455513945773,0.0,0.9516316779703597,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,46-50,Low,High,28.839743139732366,0.4784835810471707,0.28839743139732366,base,0.7131868131868132,0.9803625377643505,0.8467746754755818,Electrification of Heavy Freight_direct,0.3932425553932956,0.6054788326854931,0.3069918682987443,1.0,structured
15,15,Emissions National,2,o_pure_direct_d_pure_direct,Emissions National_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,46-50,Low,High,28.839743139732366,0.4784835810471707,0.28839743139732366,base,0.7131868131868132,0.9803625377643505,0.8467746754755818,Electrification of Light Freight_direct,0.7212562485491654,1.0,0.05004876016262498,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,High,High,75.0,40.34770000000002,0.7082092782288226,base,0.704,0.55,0.627,Power sector cost average_direct,24.30985683128025,36.32327502609056,0.2637102527863001,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,High,High,75.0,40.34770000000002,0.7082092782288226,base,0.704,0.55,0.627,Non-transport electricity demand_direct,42.9079,50.3321,0.0,0.6610041222611003,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,High,High,75.0,40.34770000000002,0.7082092782288226,base,0.704,0.55,0.627,Freight fleet_direct,292163.1236,334448.48639999994,0.0,0.6471691386573449,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,High,High,75.0,40.34770000000002,0.7082092782288226,base,0.704,0.55,0.627,Passenger transport fleet_direct,1425716.9023000004,1876589.19535,0.0,0.7808771658588035,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,Low,Low,25.0,38.0725,0.40979499757354726,base,0.714,0.7611940298507462,0.7375970149253731,Power sector cost average_direct,20.007119273179402,25.45552567805906,0.0,0.3339270896520797,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,Low,Low,25.0,38.0725,0.40979499757354726,base,0.714,0.7611940298507462,0.7375970149253731,Non-transport electricity demand_direct,48.4263,54.1396,0.4913236642716598,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-30,Low,Low,25.0,38.0725,0.40979499757354726,base,0.714,0.7611940298507462,0.7375970149253731,Freight fleet_direct,314948.69389999995,357502.09030000004,0.34872865995292784,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,22-30,High,Low,78.08771658588036,1876589.19535,0.7808771658588035,base,0.7052868391451068,0.9976133651551312,0.8514501021501191,GDP_direct,2.0008972926093502,3.569856344852265,0.0,0.6280993732900495,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,22-30,High,Low,78.08771658588036,1876589.19535,0.7808771658588035,base,0.7052868391451068,0.9976133651551312,0.8514501021501191,GDP_direct,2.0008972926093502,3.569856344852265,0.0,0.6280993732900495,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-30,High,Low,66.10041222611002,50.3321,0.6610041222611003,base,0.8181818181818182,1.0,0.9090909090909092,GDP_direct,2.0008972926093502,3.456645367366089,0.0,0.5827777672819331,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-30,High,Low,66.10041222611002,50.3321,0.6610041222611003,base,0.8181818181818182,1.0,0.9090909090909092,Electricity energy intensity (non transport)_direct,0.0005246451171354104,0.0005993767663394195,0.0,0.8930205824695039,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,22-30,High,Low,64.7169138657345,334448.48639999994,0.6471691386573449,base,0.9728601252609603,0.952316076294278,0.9625881007776191,GDP_direct,2.0008972926093502,3.8337749176159015,0.0,0.7337535584107326,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-30,High,High,26.37102527863001,24.30985683128025,0.2637102527863001,base,0.7301724137931035,0.9186550976138829,0.8244137557034932,Capital cost of energy infrastructure_direct,0.9006644239175886,1.7887075303151252,0.33777701935241383,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-30,High,High,26.37102527863001,24.30985683128025,0.2637102527863001,base,0.7301724137931035,0.9186550976138829,0.8244137557034932,Wind electricity production_direct,0.23400867229524008,0.3526067125780278,0.4367971463637067,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-30,Low,High,49.13236642716598,48.4263,0.4913236642716598,base,0.8094357076780758,1.0,0.9047178538390379,GDP_direct,3.346256431788157,4.498844463014162,0.5385859057062368,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-30,Low,High,49.13236642716598,48.4263,0.4913236642716598,base,0.8094357076780758,1.0,0.9047178538390379,Electricity energy intensity (non transport)_direct,0.0005788837451232478,0.0006083292456661894,0.6481351833387183,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,22-30,Low,High,34.872865995292784,314948.69389999995,0.34872865995292784,base,0.9698173153296267,0.9713603818615751,0.9705888485956009,GDP_direct,2.929973727832901,4.498844463014162,0.37193598256643146,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-30,Low,Low,33.392708965207966,25.45552567805906,0.3339270896520797,base,0.7187758478081059,0.8949536560247168,0.8068647519164114,Capital cost of energy infrastructure_direct,0.44770437526133733,1.1681905766526022,0.0,0.5372740538871931,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-30,Low,Low,33.392708965207966,25.45552567805906,0.3339270896520797,base,0.7187758478081059,0.8949536560247168,0.8068647519164114,Wind electricity production_direct,0.14202887278715154,0.3122452317519471,0.0,0.8083298752320593,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,High,High,75.0,40.3034,0.7185246281577632,base,0.71,0.6826923076923077,0.6963461538461538,Power sector cost average_direct,29.302506507885536,46.01457858145179,0.49952540798206446,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,High,High,75.0,40.3034,0.7185246281577632,base,0.71,0.6826923076923077,0.6963461538461538,Non-transport electricity demand_direct,45.3554,64.1472,0.0,0.7994061393955894,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,High,High,75.0,40.3034,0.7185246281577632,base,0.71,0.6826923076923077,0.6963461538461538,ZEV Penetration of passenger transport_direct,0.014708384382074509,0.16889963959975018,0.0,0.6309653180880531,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,Low,Low,25.0,35.233,0.37289880165232964,base,0.71,0.797752808988764,0.753876404494382,Power sector cost average_direct,12.622130013418701,22.571556140500775,0.0,0.29795437452905904,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,Low,Low,25.0,35.233,0.37289880165232964,base,0.71,0.797752808988764,0.753876404494382,Freight fleet_direct,352522.50080000004,458787.51019999996,0.2573115665701414,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,Low,Low,25.0,35.233,0.37289880165232964,base,0.71,0.797752808988764,0.753876404494382,Non-transport electricity demand_direct,52.9543,68.8626,0.3232584059352027,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,22-35,Low,Low,25.0,35.233,0.37289880165232964,base,0.71,0.797752808988764,0.753876404494382,Passenger transport fleet_direct,1557093.19825,2476981.604900001,0.2147867347444758,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of passenger transport_direct,22-35,High,Low,63.09653180880531,0.16889963959975018,0.6309653180880531,base,0.7614107883817427,1.0,0.8807053941908713,Electrification of Private Transport_direct,0.03525430572874791,0.325185385339822,0.0,0.631741794811985,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,ZEV Penetration of passenger transport_direct,22-35,High,Low,63.09653180880531,0.16889963959975018,0.6309653180880531,base,0.7614107883817427,1.0,0.8807053941908713,Electrification of Public Transport_direct,0.0,0.39461471547124977,0.0,0.7885319330374911,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-35,High,Low,79.94061393955893,64.1472,0.7994061393955894,base,0.9739819004524887,0.9540166204986149,0.9639992604755518,GDP_direct,2.0008972926093502,4.255470376493372,0.0,0.9025703628146192,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-35,High,High,49.95254079820645,29.302506507885536,0.49952540798206446,base,0.7243491577335375,0.9096153846153846,0.816982271174461,Capital cost of energy infrastructure_direct,1.3102816930854906,1.7887075303151252,0.6432328772481934,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-35,High,High,49.95254079820645,29.302506507885536,0.49952540798206446,base,0.7243491577335375,0.9096153846153846,0.816982271174461,Wind electricity production_direct,0.333256621923311,0.5096915649494707,0.42703278888208446,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-35,High,High,49.95254079820645,29.302506507885536,0.49952540798206446,base,0.7243491577335375,0.9096153846153846,0.816982271174461,Distribution solar electricity production_direct,0.0,0.0,0.0,0.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-35,Low,High,32.32584059352027,52.9543,0.3232584059352027,base,0.8083601286173634,1.0,0.9041800643086817,GDP_direct,2.786031419694421,4.498844463014162,0.31431174221264,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,22-35,Low,High,32.32584059352027,52.9543,0.3232584059352027,base,0.8083601286173634,1.0,0.9041800643086817,Electricity energy intensity (non transport)_direct,0.0005709006441580465,0.0006220620066703544,0.6439312550873892,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Freight fleet_direct,22-35,Low,High,25.731156657014143,352522.50080000004,0.2573115665701414,base,0.9722991689750693,0.9564032697547684,0.9643512193649189,GDP_direct,2.6663658605566276,4.498844463014162,0.2664061817766278,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,22-35,Low,High,21.47867347444758,1557093.19825,0.2147867347444758,base,0.7056300268096515,0.9939577039274925,0.8497938653685719,GDP_direct,2.6697129001989124,4.498844463014162,0.26774609788131554,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Passenger transport fleet_direct,22-35,Low,High,21.47867347444758,1557093.19825,0.2147867347444758,base,0.7056300268096515,0.9939577039274925,0.8497938653685719,Mode shift_public_direct,0.2441458977984866,0.345160860603231,0.0,0.7324651946179073,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,22-35,Low,High,21.47867347444758,1557093.19825,0.2147867347444758,base,0.7056300268096515,0.9939577039274925,0.8497938653685719,GDP_direct,2.6697129001989124,4.498844463014162,0.26774609788131554,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,22-35,Low,High,21.47867347444758,1557093.19825,0.2147867347444758,base,0.7056300268096515,0.9939577039274925,0.8497938653685719,Mode shift_public_direct,0.2441458977984866,0.345160860603231,0.0,0.7324651946179073,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,22-35,Low,Low,29.795437452905905,22.571556140500775,0.29795437452905904,base,0.90014064697609,0.90014064697609,0.90014064697609,Capital cost of energy infrastructure_direct,0.44770437526133733,0.9236833732466645,0.0,0.3549424892786592,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,31-50,High,High,75.0,43.2373,0.6853787487466194,base,0.724,0.8134831460674158,0.7687415730337079,Power sector cost average_direct,29.880752004372354,45.99369889342078,0.5808727222796204,1.0,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,31-50,High,High,75.0,43.2373,0.6853787487466194,base,0.724,0.8134831460674158,0.7687415730337079,Non-transport electricity demand_direct,52.698499999999996,130.64305000000002,0.0,0.8796757555921721,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,31-50,Low,Low,25.0,30.3127,0.29266506639117623,base,0.724,0.905,0.8145,Power sector cost average_direct,7.5496563660857685,16.083806585097815,0.0,0.22198888717137327,structured
16,16,Electricity price,1,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Electricity price_direct,31-50,Low,Low,25.0,30.3127,0.29266506639117623,base,0.724,0.905,0.8145,Non-transport electricity demand_direct,69.65255,141.30450000000002,0.19134200844186627,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,31-50,High,Low,87.96757555921721,130.64305000000002,0.8796757555921721,base,0.9698544698544699,0.9821052631578947,0.9759798665061823,GDP_direct,2.0008972926093502,4.373718274471016,0.0,0.949908392769224,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,31-50,High,High,58.08727222796204,29.880752004372354,0.5808727222796204,base,0.72,0.7685393258426966,0.7442696629213483,Capital cost of energy infrastructure_direct,1.4591685292887826,1.7887075303151252,0.7542593395217445,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Power sector cost average_direct,31-50,High,High,58.08727222796204,29.880752004372354,0.5808727222796204,base,0.72,0.7685393258426966,0.7442696629213483,Capacity factor_direct,0.3991,0.55335,0.0,0.9025746050321828,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,31-50,Low,High,19.134200844186626,69.65255,0.19134200844186627,base,0.8311827956989247,1.0,0.9155913978494623,GDP_direct,2.473449982020523,4.498844463014162,0.189176414541462,1.0,structured
16,16,Electricity price,2,o_pure_direct_d_pure_direct,Electricity price_direct,,,o_pure_direct_d_pure_direct,Non-transport electricity demand_direct,31-50,Low,High,19.134200844186626,69.65255,0.19134200844186627,base,0.8311827956989247,1.0,0.9155913978494623,Electricity energy intensity (non transport)_direct,0.0005438108300814444,0.0006632634676505077,0.610266882271514,1.0,structured
