REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
RD,All,T5CAFAGR,1,E5AGRCAF,2037,0.0225999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2038,0.0224999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2039,0.0224
RD,All,T5CAFAGR,1,E5AGRCAF,2040,0.0223
RD,All,T5CAFAGR,1,E5AGRCAF,2041,0.0222
RD,All,T5CAFAGR,1,E5AGRCAF,2042,0.0221
RD,All,T5CAFAGR,1,E5AGRCAF,2043,0.0218999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2044,0.0218
RD,All,T5CAFAGR,1,E5AGRCAF,2045,0.0217
RD,All,T5CAFAGR,1,E5AGRCAF,2046,0.0216
RD,All,T5CAFAGR,1,E5AGRCAF,2047,0.0214999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2048,0.0213999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2049,0.0212999999999999
RD,All,T5CAFAGR,1,E5AGRCAF,2050,0.0212
RD,All,T5COCAGR,1,E5AGRCOC,2018,0.094
RD,All,T5COCAGR,1,E5AGRCOC,2019,0.0929999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2020,0.1029999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2021,0.1189999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2022,0.135
RD,All,T5COCAGR,1,E5AGRCOC,2023,0.1419999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2024,0.1469999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2025,0.1463
RD,All,T5COCAGR,1,E5AGRCOC,2026,0.1457
RD,All,T5COCAGR,1,E5AGRCOC,2027,0.1449999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2028,0.1444
RD,All,T5COCAGR,1,E5AGRCOC,2029,0.1436999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2030,0.1429999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2031,0.1424
RD,All,T5COCAGR,1,E5AGRCOC,2032,0.1416999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2033,0.1411
RD,All,T5COCAGR,1,E5AGRCOC,2034,0.1404
RD,All,T5COCAGR,1,E5AGRCOC,2035,0.1396999999999999
RD,All,T5COCAGR,1,E5AGRCOC,2036,0.1391
RD,All,T5COCAGR,1,E5AGRCOC,2037,0.1384
RD,All,T5COCAGR,1,E5AGRCOC,2038,0.1378
RD,All,T5COCAGR,1,E5AGRCOC,2039,0.1371
RD,All,T5COCAGR,1,E5AGRCOC,2040,0.1365
RD,All,T5COCAGR,1,E5AGRCOC,2041,0.1358
RD,All,T5COCAGR,1,E5AGRCOC,2042,0.1351
RD,All,T5COCAGR,1,E5AGRCOC,2043,0.1345
RD,All,T5COCAGR,1,E5AGRCOC,2044,0.1338
RD,All,T5COCAGR,1,E5AGRCOC,2045,0.1332
RD,All,T5COCAGR,1,E5AGRCOC,2046,0.1325
RD,All,T5COCAGR,1,E5AGRCOC,2047,0.1318
RD,All,T5COCAGR,1,E5AGRCOC,2048,0.1312
RD,All,T5COCAGR,1,E5AGRCOC,2049,0.1305
RD,All,T5COCAGR,1,E5AGRCOC,2050,0.1298999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2018,0.508
RD,All,T5LEGAGR,1,E5AGRLEG,2019,0.496
RD,All,T5LEGAGR,1,E5AGRLEG,2020,0.4899999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2021,0.4879999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2022,0.502
RD,All,T5LEGAGR,1,E5AGRLEG,2023,0.529
RD,All,T5LEGAGR,1,E5AGRLEG,2024,0.546
RD,All,T5LEGAGR,1,E5AGRLEG,2025,0.5435999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2026,0.5412
RD,All,T5LEGAGR,1,E5AGRLEG,2027,0.5388
RD,All,T5LEGAGR,1,E5AGRLEG,2028,0.5363999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2029,0.534
RD,All,T5LEGAGR,1,E5AGRLEG,2030,0.5315999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2031,0.5292
RD,All,T5LEGAGR,1,E5AGRLEG,2032,0.5268
RD,All,T5LEGAGR,1,E5AGRLEG,2033,0.5243999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2034,0.522
RD,All,T5LEGAGR,1,E5AGRLEG,2035,0.5196
RD,All,T5LEGAGR,1,E5AGRLEG,2036,0.5171999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2037,0.5148
RD,All,T5LEGAGR,1,E5AGRLEG,2038,0.5123999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2039,0.51
RD,All,T5LEGAGR,1,E5AGRLEG,2040,0.5076
RD,All,T5LEGAGR,1,E5AGRLEG,2041,0.5051999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2042,0.5028
RD,All,T5LEGAGR,1,E5AGRLEG,2043,0.5003999999999998
RD,All,T5LEGAGR,1,E5AGRLEG,2044,0.498
RD,All,T5LEGAGR,1,E5AGRLEG,2045,0.4955999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2046,0.4932
RD,All,T5LEGAGR,1,E5AGRLEG,2047,0.4908
RD,All,T5LEGAGR,1,E5AGRLEG,2048,0.4884
RD,All,T5LEGAGR,1,E5AGRLEG,2049,0.4859999999999999
RD,All,T5LEGAGR,1,E5AGRLEG,2050,0.4835999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2018,0.4149999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2019,0.439
RD,All,T5ROTAGR,1,E5AGRROT,2020,0.4739999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2021,0.462
RD,All,T5ROTAGR,1,E5AGRROT,2022,0.4809999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2023,0.507
RD,All,T5ROTAGR,1,E5AGRROT,2024,0.523
RD,All,T5ROTAGR,1,E5AGRROT,2025,0.5207
RD,All,T5ROTAGR,1,E5AGRROT,2026,0.5182999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2027,0.516
RD,All,T5ROTAGR,1,E5AGRROT,2028,0.5137
RD,All,T5ROTAGR,1,E5AGRROT,2029,0.5112999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2030,0.509
RD,All,T5ROTAGR,1,E5AGRROT,2031,0.5067
RD,All,T5ROTAGR,1,E5AGRROT,2032,0.5043999999999998
RD,All,T5ROTAGR,1,E5AGRROT,2033,0.502
RD,All,T5ROTAGR,1,E5AGRROT,2034,0.4996999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2035,0.4974
RD,All,T5ROTAGR,1,E5AGRROT,2036,0.495
RD,All,T5ROTAGR,1,E5AGRROT,2037,0.4927
RD,All,T5ROTAGR,1,E5AGRROT,2038,0.4904
RD,All,T5ROTAGR,1,E5AGRROT,2039,0.4879999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2040,0.4857
RD,All,T5ROTAGR,1,E5AGRROT,2041,0.4834
RD,All,T5ROTAGR,1,E5AGRROT,2042,0.4809999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2043,0.4787
RD,All,T5ROTAGR,1,E5AGRROT,2044,0.4763999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2045,0.4741
RD,All,T5ROTAGR,1,E5AGRROT,2046,0.4717
RD,All,T5ROTAGR,1,E5AGRROT,2047,0.4693999999999999
RD,All,T5ROTAGR,1,E5AGRROT,2048,0.4671
RD,All,T5ROTAGR,1,E5AGRROT,2049,0.4647
RD,All,T5ROTAGR,1,E5AGRROT,2050,0.4623999999999999
RD,All,T5FRTAGR,1,E5AGRFRT,2018,0.2921
RD,All,T5FRTAGR,1,E5AGRFRT,2019,0.2323
RD,All,T5FRTAGR,1,E5AGRFRT,2020,0.2781
RD,All,T5FRTAGR,1,E5AGRFRT,2021,0.2964
RD,All,T5FRTAGR,1,E5AGRFRT,2022,1.0568
RD,All,T5FRTAGR,1,E5AGRFRT,2023,1.1141
RD,All,T5FRTAGR,1,E5AGRFRT,2024,1.1493
RD,All,T5FRTAGR,1,E5AGRFRT,2025,1.1442
RD,All,T5FRTAGR,1,E5AGRFRT,2026,1.1391
RD,All,T5FRTAGR,1,E5AGRFRT,2027,1.1341
RD,All,T5FRTAGR,1,E5AGRFRT,2028,1.129
RD,All,T5FRTAGR,1,E5AGRFRT,2029,1.1239
RD,All,T5FRTAGR,1,E5AGRFRT,2030,1.1188
RD,All,T5FRTAGR,1,E5AGRFRT,2031,1.1138
RD,All,T5FRTAGR,1,E5AGRFRT,2032,1.1087
RD,All,T5FRTAGR,1,E5AGRFRT,2033,1.1036
RD,All,T5FRTAGR,1,E5AGRFRT,2034,1.0985
RD,All,T5FRTAGR,1,E5AGRFRT,2035,1.0935
RD,All,T5FRTAGR,1,E5AGRFRT,2036,1.0884
RD,All,T5FRTAGR,1,E5AGRFRT,2037,1.0833
RD,All,T5FRTAGR,1,E5AGRFRT,2038,1.0782
RD,All,T5FRTAGR,1,E5AGRFRT,2039,1.0732
RD,All,T5FRTAGR,1,E5AGRFRT,2040,1.0681
RD,All,T5FRTAGR,1,E5AGRFRT,2041,1.063
RD,All,T5FRTAGR,1,E5AGRFRT,2042,1.0579
RD,All,T5FRTAGR,1,E5AGRFRT,2043,1.0529
RD,All,T5FRTAGR,1,E5AGRFRT,2044,1.0478
RD,All,T5FRTAGR,1,E5AGRFRT,2045,1.0427
RD,All,T5FRTAGR,1,E5AGRFRT,2046,1.0376
RD,All,T5FRTAGR,1,E5AGRFRT,2047,1.0326
RD,All,T5FRTAGR,1,E5AGRFRT,2048,1.0275
RD,All,T5FRTAGR,1,E5AGRFRT,2049,1.0224
RD,All,T5FRTAGR,1,E5AGRFRT,2050,1.0173
RD,All,T5OTPAGR,1,E5AGROTP,2018,2602.0
RD,All,T5OTPAGR,1,E5AGROTP,2019,2645.0
RD,All,T5OTPAGR,1,E5AGROTP,2020,2573.0
RD,All,T5OTPAGR,1,E5AGROTP,2021,2225.0
RD,All,T5OTPAGR,1,E5AGROTP,2022,1.9836
RD,All,T5OTPAGR,1,E5AGROTP,2023,2.0911
RD,All,T5OTPAGR,1,E5AGROTP,2024,2.1571
RD,All,T5OTPAGR,1,E5AGROTP,2025,2.1476
RD,All,T5OTPAGR,1,E5AGROTP,2026,2.1381
RD,All,T5OTPAGR,1,E5AGROTP,2027,2.1285
RD,All,T5OTPAGR,1,E5AGROTP,2028,2.119
RD,All,T5OTPAGR,1,E5AGROTP,2029,2.1095
RD,All,T5OTPAGR,1,E5AGROTP,2030,2.1
RD,All,T5OTPAGR,1,E5AGROTP,2031,2.0904
RD,All,T5OTPAGR,1,E5AGROTP,2032,2.0809
RD,All,T5OTPAGR,1,E5AGROTP,2033,2.0714
RD,All,T5OTPAGR,1,E5AGROTP,2034,2.0619
RD,All,T5OTPAGR,1,E5AGROTP,2035,2.0523
RD,All,T5OTPAGR,1,E5AGROTP,2036,2.0428
RD,All,T5OTPAGR,1,E5AGROTP,2037,2.0333
RD,All,T5OTPAGR,1,E5AGROTP,2038,2.0238
RD,All,T5OTPAGR,1,E5AGROTP,2039,2.0142
RD,All,T5OTPAGR,1,E5AGROTP,2040,2.0047
RD,All,T5OTPAGR,1,E5AGROTP,2041,1.9952
RD,All,T5OTPAGR,1,E5AGROTP,2042,1.9857
RD,All,T5OTPAGR,1,E5AGROTP,2043,1.9761
RD,All,T5OTPAGR,1,E5AGROTP,2044,1.9666
RD,All,T5OTPAGR,1,E5AGROTP,2045,1.9571
RD,All,T5OTPAGR,1,E5AGROTP,2046,1.9476
RD,All,T5OTPAGR,1,E5AGROTP,2047,1.9381
RD,All,T5OTPAGR,1,E5AGROTP,2048,1.9285
RD,All,T5OTPAGR,1,E5AGROTP,2049,1.919
RD,All,T5OTPAGR,1,E5AGROTP,2050,1.9095
RD,All,T5LECGAN,1,E5GANLEC,2018,0.397
RD,All,T5LECGAN,1,E5GANLEC,2019,0.402
RD,All,T5LECGAN,1,E5GANLEC,2020,0.399
RD,All,T5LECGAN,1,E5GANLEC,2021,0.406
RD,All,T5LECGAN,1,E5GANLEC,2022,0.4109999999999999
RD,All,T5LECGAN,1,E5GANLEC,2023,0.4179999999999999
RD,All,T5LECGAN,1,E5GANLEC,2024,0.4249999999999999
RD,All,T5LECGAN,1,E5GANLEC,2025,0.4331999999999999
RD,All,T5LECGAN,1,E5GANLEC,2026,0.4415
RD,All,T5LECGAN,1,E5GANLEC,2027,0.4496999999999999
RD,All,T5LECGAN,1,E5GANLEC,2028,0.458
RD,All,T5LECGAN,1,E5GANLEC,2029,0.4662
RD,All,T5LECGAN,1,E5GANLEC,2030,0.4743999999999999
RD,All,T5LECGAN,1,E5GANLEC,2031,0.4827
RD,All,T5LECGAN,1,E5GANLEC,2032,0.4909
RD,All,T5LECGAN,1,E5GANLEC,2033,0.4991999999999999
RD,All,T5LECGAN,1,E5GANLEC,2034,0.5073999999999999
RD,All,T5LECGAN,1,E5GANLEC,2035,0.5156
RD,All,T5LECGAN,1,E5GANLEC,2036,0.5239
RD,All,T5LECGAN,1,E5GANLEC,2037,0.5321
RD,All,T5LECGAN,1,E5GANLEC,2038,0.5403999999999999
RD,All,T5LECGAN,1,E5GANLEC,2039,0.5485999999999999
RD,All,T5LECGAN,1,E5GANLEC,2040,0.5567999999999999
RD,All,T5LECGAN,1,E5GANLEC,2041,0.5651
RD,All,T5LECGAN,1,E5GANLEC,2042,0.5733
RD,All,T5LECGAN,1,E5GANLEC,2043,0.5816
RD,All,T5LECGAN,1,E5GANLEC,2044,0.5897999999999999
RD,All,T5LECGAN,1,E5GANLEC,2045,0.5979999999999999
RD,All,T5LECGAN,1,E5GANLEC,2046,0.6063
RD,All,T5LECGAN,1,E5GANLEC,2047,0.6145
RD,All,T5LECGAN,1,E5GANLEC,2048,0.6227
RD,All,T5LECGAN,1,E5GANLEC,2049,0.631
RD,All,T5LECGAN,1,E5GANLEC,2050,0.6391999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2018,0.0293
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2019,0.0393999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2020,0.0434
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2021,0.0497
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2022,0.0502999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2023,0.0511
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2024,0.0519999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2025,0.0529999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2026,0.0539999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2027,0.055
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2028,0.056
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2029,0.057
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2030,0.058
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2031,0.0589999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2032,0.0601
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2033,0.0611
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2034,0.0621
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2035,0.0631
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2036,0.0641
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2037,0.0651
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2038,0.0661
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2039,0.0671
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2040,0.0680999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2041,0.0690999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2042,0.0700999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2043,0.0710999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2044,0.0720999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2045,0.0730999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2046,0.0740999999999999
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2047,0.0751
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2048,0.0762
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2049,0.0772
RD,All,T5CARAVIGAN,1,E5GANCARAVI,2050,0.0782
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2018,0.0439999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2019,0.027
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2020,0.0299999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2021,0.033
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2022,0.033
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2023,0.034
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2024,0.034
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2025,0.0347
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2026,0.0352999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2027,0.0359999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2028,0.0366
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2029,0.0373
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2030,0.0379
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2031,0.0386
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2032,0.0391999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2033,0.0398999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2034,0.0405
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2035,0.0412
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2036,0.0417999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2037,0.0425
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2038,0.0430999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2039,0.0437999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2040,0.0444
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2041,0.0451
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2042,0.0456999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2043,0.0463999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2044,0.047
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2045,0.0476999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2046,0.0483
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2047,0.049
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2048,0.0495999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2049,0.0502999999999999
RD,All,T5CARBOVGAN,1,E5GANCARBOV,2050,0.0509999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2018,0.04
RD,All,T5CARPORGAN,1,E5GANCARPOR,2019,0.055
RD,All,T5CARPORGAN,1,E5GANCARPOR,2020,0.065
RD,All,T5CARPORGAN,1,E5GANCARPOR,2021,0.057
RD,All,T5CARPORGAN,1,E5GANCARPOR,2022,0.057
RD,All,T5CARPORGAN,1,E5GANCARPOR,2023,0.058
RD,All,T5CARPORGAN,1,E5GANCARPOR,2024,0.0589999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2025,0.0601999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2026,0.0613
RD,All,T5CARPORGAN,1,E5GANCARPOR,2027,0.0625
RD,All,T5CARPORGAN,1,E5GANCARPOR,2028,0.0636
RD,All,T5CARPORGAN,1,E5GANCARPOR,2029,0.0647999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2030,0.066
RD,All,T5CARPORGAN,1,E5GANCARPOR,2031,0.0671
RD,All,T5CARPORGAN,1,E5GANCARPOR,2032,0.0683
RD,All,T5CARPORGAN,1,E5GANCARPOR,2033,0.0694
RD,All,T5CARPORGAN,1,E5GANCARPOR,2034,0.0705999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2035,0.0718
RD,All,T5CARPORGAN,1,E5GANCARPOR,2036,0.0729
RD,All,T5CARPORGAN,1,E5GANCARPOR,2037,0.0740999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2038,0.0752
RD,All,T5CARPORGAN,1,E5GANCARPOR,2039,0.0763999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2040,0.0776
RD,All,T5CARPORGAN,1,E5GANCARPOR,2041,0.0787
RD,All,T5CARPORGAN,1,E5GANCARPOR,2042,0.0798999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2043,0.081
RD,All,T5CARPORGAN,1,E5GANCARPOR,2044,0.0821999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2045,0.0834
RD,All,T5CARPORGAN,1,E5GANCARPOR,2046,0.0845
RD,All,T5CARPORGAN,1,E5GANCARPOR,2047,0.0856999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2048,0.0868
RD,All,T5CARPORGAN,1,E5GANCARPOR,2049,0.0879999999999999
RD,All,T5CARPORGAN,1,E5GANCARPOR,2050,0.0892
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2018,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2019,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2020,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2021,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2022,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2023,0.047
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2024,0.048
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2025,0.0488999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2026,0.0497999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2027,0.0507
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2028,0.0517
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2029,0.0526
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2030,0.0534999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2031,0.0543999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2032,0.0553
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2033,0.0562
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2034,0.0572
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2035,0.0580999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2036,0.0589999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2037,0.0599
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2038,0.0608
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2039,0.0616999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2040,0.0626
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2041,0.0636
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2042,0.0645
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2043,0.0654
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2044,0.0662999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2045,0.0671999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2046,0.0680999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2047,0.0690999999999999
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2048,0.07
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2049,0.0709
RD,All,T5OTRCARPROGAN,1,E5GANOTRCARPRO,2050,0.0718
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2018,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2019,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2020,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2021,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2022,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2023,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2024,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2025,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2026,0.003
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2027,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2028,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2029,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2030,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2031,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2032,0.0030999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2033,0.0032
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2034,0.0032
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2035,0.0032
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2036,0.0032
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2037,0.0032
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2038,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2039,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2040,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2041,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2042,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2043,0.0033
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2044,0.0033999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2045,0.0033999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2046,0.0033999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2047,0.0033999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2048,0.0033999999999999
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2049,0.0035
RD,All,T5OTRCARGAN,1,E5GANOTRCAR,2050,0.0035
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2018,0.07
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2019,0.07
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2020,0.07
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2021,0.07
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2022,0.07
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2023,0.0714
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2024,0.072828
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2025,0.0742845599999999
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2026,0.0757702509999999
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2027,0.0772856559999999
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2028,0.0788313689999999
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2029,0.0804079969999999
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2030,0.082016157
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2031,0.08365648
RD,All,T5CAFAGREXP,1,E5AGREXPCAF,2032,0.085329609
