Strategy,Future.ID,Technology,Fuel,Fuel_Surname,Year,Age,Actor,Actor_Type,Owner,GorS,DAI,Customs,SC,VAT-Imports,Total Import Taxes,GE,Vehicle Purchase,Property Tax,IUC,VAT-Electricity,H2,VKT,Energy Sales and Purchases,Investments and FOM,Variable Costs,Service Sales,Service Purchases,Investments,FOM,DAI Disc,Customs Disc,SC Disc,VAT-Imports Disc,Total Import Taxes Disc,GE Disc,Vehicle Purchase Disc,Property Tax Disc,IUC Disc,VAT-Electricity Disc,H2 Disc,VKT Disc,Energy Sales and Purchases Disc,Investments and FOM Disc,Variable Costs Disc,Service Sales Disc,Service Purchases Disc,Investments Disc,FOM Disc,Energy Price,Energy Price wTax,Energy Tax,Service Price,U SC,U Total Import Taxes,U Market Price,U CIF,Q Imports,U VKT,Q Total,U Property Tax,FV,GDP
NDP,0,T5ELEIND,E3ELE,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7725,42.6829,4.9104,,,,,,,,,,,84812.42360162681
NDP,0,T5ELEIND,E3ELE,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2913,42.1392,4.8479,,,,,,,,,,,87356.79630967561
NDP,0,T5ELEIND,E3ELE,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8242,41.6114,4.7872,,,,,,,,,,,89977.50019896588
NDP,0,T5ELEIND,E3ELE,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2684,40.9833,4.7149,,,,,,,,,,,92676.82520493485
NDP,0,T5ELEIND,E3ELE,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.766999999999996,40.4167,4.6497,,,,,,,,,,,95457.1299610829
NDP,0,T5ELEIND,E3ELE,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.265,39.8495,4.5845,,,,,,,,,,,98320.84385991539
NDP,0,T5ELEIND,E3ELE,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7863,39.3085,4.5222,,,,,,,,,,,101270.46917571285
NDP,0,T5ELEIND,E3ELE,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3571,38.8235,4.4664,,,,,,,,,,,104308.58325098423
NDP,0,T5ELEIND,E3ELE,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9711,38.3873,4.4162,,,,,,,,,,,107437.84074851376
NDP,0,T5ELEIND,E3ELE,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6278,37.9994,4.3716,,,,,,,,,,,110660.97597096917
NDP,0,T5ELEIND,E3ELE,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.378,37.7171,4.3391,,,,,,,,,,,113980.80525009824
NDP,0,T5ELEIND,E3ELE,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1066,37.4105,4.3039,,,,,,,,,,,117400.22940760119
NDP,0,T5ELEIND,E3ELE,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8753,37.1491,4.2738,,,,,,,,,,,120922.23628982923
NDP,0,T5ELEIND,E3ELE,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6974,36.948,4.2507,,,,,,,,,,,124549.90337852412
NDP,0,T5ELEIND,E3ELE,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.532,36.7612,4.2292,,,,,,,,,,,128286.40047987984
NDP,0,T5ELEIND,E3ELE,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4434,36.661,4.2176,,,,,,,,,,,132134.99249427623
NDP,0,T5ELEIND,E3ELE,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3845,36.5945,4.21,,,,,,,,,,,136099.0422691045
NDP,0,T5ELEIND,E3ELE,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3009,36.5,4.1991,,,,,,,,,,,140182.01353717764
NDP,0,T5ELEIND,E3ELE,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3572,36.5636,4.2064,,,,,,,,,,,144387.47394329298
NDP,0,T5ELEIND,E3ELE,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3277,36.5304,4.2026,,,,,,,,,,,148719.09816159177
NDP,0,T5HYDIND,E3HYD,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,62989.20619195722
NDP,0,T5HYDIND,E3HYD,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,64329.70527098113
NDP,0,T5HYDIND,E3HYD,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,61270.299329722235
NDP,0,T5HYDIND,E3HYD,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,63108.4083096139
NDP,0,T5HYDIND,E3HYD,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,65001.66055890232
NDP,0,T5HYDIND,E3HYD,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4126,106.4126,0.0,,,,,,,,,,,66951.71037566938
NDP,0,T5HYDIND,E3HYD,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8292,103.8292,0.0,,,,,,,,,,,68960.26168693947
NDP,0,T5HYDIND,E3HYD,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1281,100.1281,0.0,,,,,,,,,,,71029.06953754765
NDP,0,T5HYDIND,E3HYD,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4002,97.4002,0.0,,,,,,,,,,,73159.94162367408
NDP,0,T5HYDIND,E3HYD,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2612,96.2612,0.0,,,,,,,,,,,75354.7398723843
NDP,0,T5HYDIND,E3HYD,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9186,95.9186,0.0,,,,,,,,,,,77615.38206855583
NDP,0,T5HYDIND,E3HYD,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4753,94.4753,0.0,,,,,,,,,,,79943.8435306125
NDP,0,T5HYDIND,E3HYD,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2041,93.2041,0.0,,,,,,,,,,,82342.15883653089
NDP,0,T5HYDIND,E3HYD,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.631,91.631,0.0,,,,,,,,,,,84812.42360162681
NDP,0,T5HYDIND,E3HYD,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5363,90.5363,0.0,,,,,,,,,,,87356.79630967561
NDP,0,T5HYDIND,E3HYD,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5369,89.5369,0.0,,,,,,,,,,,89977.50019896588
NDP,0,T5HYDIND,E3HYD,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5748,88.5748,0.0,,,,,,,,,,,92676.82520493485
NDP,0,T5HYDIND,E3HYD,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6537,87.6537,0.0,,,,,,,,,,,95457.1299610829
NDP,0,T5HYDIND,E3HYD,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7826,86.7826,0.0,,,,,,,,,,,98320.84385991539
NDP,0,T5HYDIND,E3HYD,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9509,85.9509,0.0,,,,,,,,,,,101270.46917571285
NDP,0,T5HYDIND,E3HYD,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2008,85.2008,0.0,,,,,,,,,,,104308.58325098423
NDP,0,T5HYDIND,E3HYD,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4881,84.4881,0.0,,,,,,,,,,,107437.84074851376
NDP,0,T5HYDIND,E3HYD,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8224,83.8224,0.0,,,,,,,,,,,110660.97597096917
NDP,0,T5HYDIND,E3HYD,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2219,83.2219,0.0,,,,,,,,,,,113980.80525009824
NDP,0,T5HYDIND,E3HYD,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6574,82.6574,0.0,,,,,,,,,,,117400.22940760119
NDP,0,T5HYDIND,E3HYD,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.315,82.315,0.0,,,,,,,,,,,120922.23628982923
NDP,0,T5HYDIND,E3HYD,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9555,81.9555,0.0,,,,,,,,,,,124549.90337852412
NDP,0,T5HYDIND,E3HYD,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6029,81.6029,0.0,,,,,,,,,,,128286.40047987984
NDP,0,T5HYDIND,E3HYD,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3244,81.3244,0.0,,,,,,,,,,,132134.99249427623
NDP,0,T5HYDIND,E3HYD,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2023,81.2023,0.0,,,,,,,,,,,136099.0422691045
NDP,0,T5HYDIND,E3HYD,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.222,81.222,0.0,,,,,,,,,,,140182.01353717764
NDP,0,T5HYDIND,E3HYD,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2696,81.2696,0.0,,,,,,,,,,,144387.47394329298
NDP,0,T5HYDIND,E3HYD,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4394,81.4394,0.0,,,,,,,,,,,148719.09816159177
NDP,0,T5FOIIND,E1FO1,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1426,15.7836,1.641,,,,,,,,,,,62989.20619195722
NDP,0,T5FOIIND,E1FO1,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5703,11.2113,1.641,,,,,,,,,,,64329.70527098113
NDP,0,T5FOIIND,E1FO1,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5026,9.1436,1.641,,,,,,,,,,,61270.299329722235
NDP,0,T5FOIIND,E1FO1,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5703,11.2113,1.641,,,,,,,,,,,63108.4083096139
NDP,0,T5FOIIND,E1FO1,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7521,11.3931,1.641,,,,,,,,,,,65001.66055890232
NDP,0,T5FOIIND,E1FO1,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9374,11.5784,1.641,,,,,,,,,,,66951.71037566938
NDP,0,T5FOIIND,E1FO1,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1262,11.7672,1.641,,,,,,,,,,,68960.26168693947
NDP,0,T5FOIIND,E1FO1,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3186,11.9596,1.641,,,,,,,,,,,71029.06953754765
NDP,0,T5FOIIND,E1FO1,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5147,12.1557,1.641,,,,,,,,,,,73159.94162367408
NDP,0,T5FOIIND,E1FO1,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7144,12.3554,1.641,,,,,,,,,,,75354.7398723843
NDP,0,T5FOIIND,E1FO1,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918,12.559000000000001,1.641,,,,,,,,,,,77615.38206855583
NDP,0,T5FOIIND,E1FO1,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1254,12.7665,1.641,,,,,,,,,,,79943.8435306125
NDP,0,T5FOIIND,E1FO1,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3368,12.9778,1.641,,,,,,,,,,,82342.15883653089
NDP,0,T5FOIIND,E1FO1,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5522,13.1932,1.641,,,,,,,,,,,84812.42360162681
NDP,0,T5FOIIND,E1FO1,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7717,13.4128,1.641,,,,,,,,,,,87356.79630967561
NDP,0,T5FOIIND,E1FO1,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9954,13.6364,1.641,,,,,,,,,,,89977.50019896588
NDP,0,T5FOIIND,E1FO1,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2233,13.8644,1.641,,,,,,,,,,,92676.82520493485
NDP,0,T5FOIIND,E1FO1,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4556,14.0967,1.641,,,,,,,,,,,95457.1299610829
NDP,0,T5FOIIND,E1FO1,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6923,14.3333,1.641,,,,,,,,,,,98320.84385991539
NDP,0,T5FOIIND,E1FO1,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9335,14.5745,1.641,,,,,,,,,,,101270.46917571285
NDP,0,T5FOIIND,E1FO1,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1792,14.8202,1.641,,,,,,,,,,,104308.58325098423
NDP,0,T5FOIIND,E1FO1,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4296,15.0706,1.641,,,,,,,,,,,107437.84074851376
NDP,0,T5FOIIND,E1FO1,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6848,15.3258,1.641,,,,,,,,,,,110660.97597096917
NDP,0,T5FOIIND,E1FO1,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9448,15.5858,1.641,,,,,,,,,,,113980.80525009824
NDP,0,T5FOIIND,E1FO1,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2097,15.8508,1.641,,,,,,,,,,,117400.22940760119
NDP,0,T5FOIIND,E1FO1,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4798,16.1208,1.641,,,,,,,,,,,120922.23628982923
NDP,0,T5FOIIND,E1FO1,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7548,16.3959,1.641,,,,,,,,,,,124549.90337852412
NDP,0,T5FOIIND,E1FO1,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0352,16.6762,1.641,,,,,,,,,,,128286.40047987984
NDP,0,T5FOIIND,E1FO1,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3209,16.9619,1.641,,,,,,,,,,,132134.99249427623
NDP,0,T5FOIIND,E1FO1,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6119,17.2529,1.641,,,,,,,,,,,136099.0422691045
NDP,0,T5FOIIND,E1FO1,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9085,17.5495,1.641,,,,,,,,,,,140182.01353717764
NDP,0,T5FOIIND,E1FO1,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2107,17.8518,1.641,,,,,,,,,,,144387.47394329298
NDP,0,T5FOIIND,E1FO1,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5187,18.1597,1.641,,,,,,,,,,,148719.09816159177
NDP,0,T5ELEPUB,E3ELE,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9479,48.5311,5.5832,,,,,,,,,,,62989.20619195722
NDP,0,T5ELEPUB,E3ELE,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.955,48.5392,5.5842,,,,,,,,,,,64329.70527098113
NDP,0,T5ELEPUB,E3ELE,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1907,47.6755,5.4848,,,,,,,,,,,61270.299329722235
NDP,0,T5ELEPUB,E3ELE,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0158,47.4779,5.4621,,,,,,,,,,,63108.4083096139
NDP,0,T5ELEPUB,E3ELE,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.873999999999995,47.3176,5.4436,,,,,,,,,,,65001.66055890232
NDP,0,T5ELEPUB,E3ELE,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3296,46.7025,5.3729,,,,,,,,,,,66951.71037566938
NDP,0,T5ELEPUB,E3ELE,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8536,46.1645,5.311,,,,,,,,,,,68960.26168693947
NDP,0,T5ELEPUB,E3ELE,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4263,45.6817,5.2554,,,,,,,,,,,71029.06953754765
NDP,0,T5ELEPUB,E3ELE,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2977,45.5364,5.2387,,,,,,,,,,,73159.94162367408
NDP,0,T5ELEPUB,E3ELE,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6385,44.7915,5.153,,,,,,,,,,,75354.7398723843
NDP,0,T5ELEPUB,E3ELE,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1432,44.2318,5.0886,,,,,,,,,,,77615.38206855583
NDP,0,T5ELEPUB,E3ELE,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5472,43.5584,5.0111,,,,,,,,,,,79943.8435306125
NDP,0,T5ELEPUB,E3ELE,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5251,43.5334,5.0083,,,,,,,,,,,82342.15883653089
NDP,0,T5ELEPUB,E3ELE,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7725,42.6829,4.9104,,,,,,,,,,,84812.42360162681
NDP,0,T5ELEPUB,E3ELE,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2913,42.1392,4.8479,,,,,,,,,,,87356.79630967561
NDP,0,T5ELEPUB,E3ELE,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8242,41.6114,4.7872,,,,,,,,,,,89977.50019896588
NDP,0,T5ELEPUB,E3ELE,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2684,40.9833,4.7149,,,,,,,,,,,92676.82520493485
NDP,0,T5ELEPUB,E3ELE,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.766999999999996,40.4167,4.6497,,,,,,,,,,,95457.1299610829
NDP,0,T5ELEPUB,E3ELE,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.265,39.8495,4.5845,,,,,,,,,,,98320.84385991539
NDP,0,T5ELEPUB,E3ELE,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7863,39.3085,4.5222,,,,,,,,,,,101270.46917571285
NDP,0,T5ELEPUB,E3ELE,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3571,38.8235,4.4664,,,,,,,,,,,104308.58325098423
NDP,0,T5ELEPUB,E3ELE,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9711,38.3873,4.4162,,,,,,,,,,,107437.84074851376
NDP,0,T5ELEPUB,E3ELE,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6278,37.9994,4.3716,,,,,,,,,,,110660.97597096917
NDP,0,T5ELEPUB,E3ELE,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.378,37.7171,4.3391,,,,,,,,,,,113980.80525009824
NDP,0,T5ELEPUB,E3ELE,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1066,37.4105,4.3039,,,,,,,,,,,117400.22940760119
NDP,0,T5ELEPUB,E3ELE,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8753,37.1491,4.2738,,,,,,,,,,,120922.23628982923
NDP,0,T5ELEPUB,E3ELE,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6974,36.948,4.2507,,,,,,,,,,,124549.90337852412
NDP,0,T5ELEPUB,E3ELE,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.532,36.7612,4.2292,,,,,,,,,,,128286.40047987984
NDP,0,T5ELEPUB,E3ELE,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4434,36.661,4.2176,,,,,,,,,,,132134.99249427623
NDP,0,T5ELEPUB,E3ELE,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3845,36.5945,4.21,,,,,,,,,,,136099.0422691045
NDP,0,T5ELEPUB,E3ELE,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3009,36.5,4.1991,,,,,,,,,,,140182.01353717764
NDP,0,T5ELEPUB,E3ELE,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3572,36.5636,4.2064,,,,,,,,,,,144387.47394329298
NDP,0,T5ELEPUB,E3ELE,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3277,36.5304,4.2026,,,,,,,,,,,148719.09816159177
NDP,0,T5LPGRES,E1LPG,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6345,18.018,3.3835,,,,,,,,,,,62989.20619195722
NDP,0,T5LPGRES,E1LPG,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9032,13.2867,3.3835,,,,,,,,,,,64329.70527098113
NDP,0,T5LPGRES,E1LPG,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7636,11.1471,3.3835,,,,,,,,,,,61270.299329722235
NDP,0,T5LPGRES,E1LPG,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9032,13.2867,3.3835,,,,,,,,,,,63108.4083096139
NDP,0,T5LPGRES,E1LPG,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0913,13.4748,3.3835,,,,,,,,,,,65001.66055890232
NDP,0,T5LPGRES,E1LPG,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.283,13.6666,3.3835,,,,,,,,,,,66951.71037566938
NDP,0,T5LPGRES,E1LPG,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4784,13.8619,3.3835,,,,,,,,,,,68960.26168693947
NDP,0,T5LPGRES,E1LPG,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6775,14.061,3.3835,,,,,,,,,,,71029.06953754765
NDP,0,T5LPGRES,E1LPG,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8804,14.2639,3.3835,,,,,,,,,,,73159.94162367408
NDP,0,T5LPGRES,E1LPG,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0871,14.4706,3.3835,,,,,,,,,,,75354.7398723843
NDP,0,T5LPGRES,E1LPG,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2977,14.6813,3.3835,,,,,,,,,,,77615.38206855583
NDP,0,T5LPGRES,E1LPG,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5124,14.8959,3.3835,,,,,,,,,,,79943.8435306125
NDP,0,T5LPGRES,E1LPG,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7311,15.1147,3.3835,,,,,,,,,,,82342.15883653089
NDP,0,T5LPGRES,E1LPG,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.954,15.3375,3.3835,,,,,,,,,,,84812.42360162681
NDP,0,T5LPGRES,E1LPG,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1812,15.5647,3.3835,,,,,,,,,,,87356.79630967561
NDP,0,T5LPGRES,E1LPG,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4127,15.7962,3.3835,,,,,,,,,,,89977.50019896588
NDP,0,T5LPGRES,E1LPG,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6485,16.032,3.3835,,,,,,,,,,,92676.82520493485
