,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
3169,2024.0,T5COAIND,,,3.8135927,,,,,,,,,,3.8135927,,,3.8135927,,,,,,3.8135927,3.8135927,,3.8135927,,
3170,2025.0,T5COAIND,,,3.9490835,,,,,,,,,,3.9490835,,,3.9490835,,,,,,3.9490835,3.9490835,,3.9490835,,
3171,2026.0,T5COAIND,,,4.0773694,,,,,,,,,,4.0773694,,,4.0773694,,,,,,4.0773694,4.0773694,,4.0773694,,
3172,2027.0,T5COAIND,,,4.2078016,,,,,,,,,,4.2078016,,,4.2078016,,,,,,4.2078016,4.2078016,,4.2078016,,
3173,2028.0,T5COAIND,,,4.3463876,,,,,,,,,,4.3463876,,,4.3463876,,,,,,4.3463876,4.3463876,,4.3463876,,
3174,2029.0,T5COAIND,,,4.480082,,,,,,,,,,4.480082,,,4.480082,,,,,,4.480082,4.480082,,4.480082,,
3175,2030.0,T5COAIND,,,4.6134412,,,,,,,,,,4.6134412,,,4.6134412,,,,,,4.6134412,4.6134412,,4.6134412,,
3176,2031.0,T5COAIND,,,4.7345774,,,,,,,,,,4.7345774,,,4.7345774,,,,,,4.7345774,4.7345774,,4.7345774,,
3177,2032.0,T5COAIND,,,4.8581955,,,,,,,,,,4.8581955,,,4.8581955,,,,,,4.8581955,4.8581955,,4.8581955,,
3178,2033.0,T5COAIND,,,4.984332,,,,,,,,,,4.984332,,,4.984332,,,,,,4.984332,4.984332,,4.984332,,
3179,2034.0,T5COAIND,,,5.1130239,,,,,,,,,,5.1130239,,,5.1130239,,,,,,5.1130239,5.1130239,,5.1130239,,
3180,2035.0,T5COAIND,,,5.2443087,,,,,,,,,,5.2443087,,,5.2443087,,,,,,5.2443087,5.2443087,,5.2443087,,
3181,2036.0,T5COAIND,,,5.3552958,,,,,,,,,,5.3552958,,,5.3552958,,,,,,5.3552958,5.3552958,,5.3552958,,
3182,2037.0,T5COAIND,,,5.4681176,,,,,,,,,,5.4681176,,,5.4681176,,,,,,5.4681176,5.4681176,,5.4681176,,
3183,2038.0,T5COAIND,,,5.582796,,,,,,,,,,5.582796,,,5.582796,,,,,,5.582796,5.582796,,5.582796,,
3184,2039.0,T5COAIND,,,5.6993531,,,,,,,,,,5.6993531,,,5.6993531,,,,,,5.6993531,5.6993531,,5.6993531,,
3185,2040.0,T5COAIND,,,5.8178112,,,,,,,,,,5.8178112,,,5.8178112,,,,,,5.8178112,5.8178112,,5.8178112,,
3186,2041.0,T5COAIND,,,5.9142212,,,,,,,,,,5.9142212,,,5.9142212,,,,,,5.9142212,5.9142212,,5.9142212,,
3187,2042.0,T5COAIND,,,6.0118804,,,,,,,,,,6.0118804,,,6.0118804,,,,,,6.0118804,6.0118804,,6.0118804,,
3188,2043.0,T5COAIND,,,6.1108005,,,,,,,,,,6.1108005,,,6.1108005,,,,,,6.1108005,6.1108005,,6.1108005,,
3189,2044.0,T5COAIND,,,6.2109932,,,,,,,,,,6.2109932,,,6.2109932,,,,,,6.2109932,6.2109932,,6.2109932,,
3190,2045.0,T5COAIND,,,6.3124704,,,,,,,,,,6.3124704,,,6.3124704,,,,,,6.3124704,6.3124704,,6.3124704,,
3191,2046.0,T5COAIND,,,6.3913911,,,,,,,,,,6.3913911,,,6.3913911,,,,,,6.3913911,6.3913911,,6.3913911,,
3192,2047.0,T5COAIND,,,6.4710838,,,,,,,,,,6.4710838,,,6.4710838,,,,,,6.4710838,6.4710838,,6.4710838,,
3193,2048.0,T5COAIND,,,6.5515542,,,,,,,,,,6.5515542,,,6.5515542,,,,,,6.5515542,6.5515542,,6.5515542,,
3194,2049.0,T5COAIND,,,6.6328077,,,,,,,,,,6.6328077,,,6.6328077,,,,,,6.6328077,6.6328077,,6.6328077,,
3195,2050.0,T5COAIND,,,6.7148498,,,,,,,,,,6.7148498,,,6.7148498,,,,,,6.7148498,6.7148498,,6.7148498,,
3196,2018.0,T5FOIIND,,,7.1087677,,,,,,,,,,7.1087677,,,7.1087677,,,,,,7.1087677,7.1087677,,7.1087677,,
3197,2019.0,T5FOIIND,,,9.7547674,,,,,,,,,,9.7547674,,,9.7547674,,,,,,9.7547674,9.7547674,,9.7547674,,
3198,2020.0,T5FOIIND,,,13.68127,,,,,,,,,,13.68127,,,13.68127,,,,,,13.68127,13.68127,,13.68127,,
3199,2021.0,T5FOIIND,,,16.060788,,,,,,,,,,16.060788,,,16.060788,,,,,,16.060788,16.060788,,16.060788,,
3200,2022.0,T5FOIIND,,,21.04166,,,,,,,,,,21.04166,,,21.04166,,,,,,21.04166,21.04166,,21.04166,,
3201,2023.0,T5FOIIND,,,20.979891,,,,,,,,,,20.979891,,,20.979891,,,,,,20.979891,20.979891,,20.979891,,
3202,2024.0,T5FOIIND,,,21.748729,,,,,,,,,,21.748729,,,21.748729,,,,,,21.748729,21.748729,,21.748729,,
3203,2025.0,T5FOIIND,,,22.521426,,,,,,,,,,22.521426,,,22.521426,,,,,,22.521426,22.521426,,22.521426,,
3204,2026.0,T5FOIIND,,,23.253035,,,,,,,,,,23.253035,,,23.253035,,,,,,23.253035,23.253035,,23.253035,,
3205,2027.0,T5FOIIND,,,23.996883,,,,,,,,,,23.996883,,,23.996883,,,,,,23.996883,23.996883,,23.996883,,
3206,2028.0,T5FOIIND,,,24.787232,,,,,,,,,,24.787232,,,24.787232,,,,,,24.787232,24.787232,,24.787232,,
3207,2029.0,T5FOIIND,,,25.549685,,,,,,,,,,25.549685,,,25.549685,,,,,,25.549685,25.549685,,25.549685,,
3208,2030.0,T5FOIIND,,,26.310225,,,,,,,,,,26.310225,,,26.310225,,,,,,26.310225,26.310225,,26.310225,,
3209,2031.0,T5FOIIND,,,27.001059,,,,,,,,,,27.001059,,,27.001059,,,,,,27.001059,27.001059,,27.001059,,
3210,2032.0,T5FOIIND,,,27.706047,,,,,,,,,,27.706047,,,27.706047,,,,,,27.706047,27.706047,,27.706047,,
3211,2033.0,T5FOIIND,,,28.425397,,,,,,,,,,28.425397,,,28.425397,,,,,,28.425397,28.425397,,28.425397,,
3212,2034.0,T5FOIIND,,,29.159321,,,,,,,,,,29.159321,,,29.159321,,,,,,29.159321,29.159321,,29.159321,,
3213,2035.0,T5FOIIND,,,29.908031,,,,,,,,,,29.908031,,,29.908031,,,,,,29.908031,29.908031,,29.908031,,
3214,2036.0,T5FOIIND,,,30.540985,,,,,,,,,,30.540985,,,30.540985,,,,,,30.540985,30.540985,,30.540985,,
3215,2037.0,T5FOIIND,,,31.184402,,,,,,,,,,31.184402,,,31.184402,,,,,,31.184402,31.184402,,31.184402,,
3216,2038.0,T5FOIIND,,,31.838407,,,,,,,,,,31.838407,,,31.838407,,,,,,31.838407,31.838407,,31.838407,,
3217,2039.0,T5FOIIND,,,32.503127,,,,,,,,,,32.503127,,,32.503127,,,,,,32.503127,32.503127,,32.503127,,
3218,2040.0,T5FOIIND,,,33.178687,,,,,,,,,,33.178687,,,33.178687,,,,,,33.178687,33.178687,,33.178687,,
3219,2041.0,T5FOIIND,,,33.728509,,,,,,,,,,33.728509,,,33.728509,,,,,,33.728509,33.728509,,33.728509,,
3220,2042.0,T5FOIIND,,,34.285454,,,,,,,,,,34.285454,,,34.285454,,,,,,34.285454,34.285454,,34.285454,,
3221,2043.0,T5FOIIND,,,34.849591,,,,,,,,,,34.849591,,,34.849591,,,,,,34.849591,34.849591,,34.849591,,
3222,2044.0,T5FOIIND,,,35.420985,,,,,,,,,,35.420985,,,35.420985,,,,,,35.420985,35.420985,,35.420985,,
3223,2045.0,T5FOIIND,,,35.999704,,,,,,,,,,35.999704,,,35.999704,,,,,,35.999704,35.999704,,35.999704,,
3224,2046.0,T5FOIIND,,,36.449785,,,,,,,,,,36.449785,,,36.449785,,,,,,36.449785,36.449785,,36.449785,,
3225,2047.0,T5FOIIND,,,36.904268,,,,,,,,,,36.904268,,,36.904268,,,,,,36.904268,36.904268,,36.904268,,
3226,2048.0,T5FOIIND,,,37.363187,,,,,,,,,,37.363187,,,37.363187,,,,,,37.363187,37.363187,,37.363187,,
3227,2049.0,T5FOIIND,,,37.826572,,,,,,,,,,37.826572,,,37.826572,,,,,,37.826572,37.826572,,37.826572,,
3228,2050.0,T5FOIIND,,,38.294454,,,,,,,,,,38.294454,,,38.294454,,,,,,38.294454,38.294454,,38.294454,,
3229,2018.0,T5LPGRES,,,22.102536,,,,,,,,,,22.102536,,,22.102536,,,,,,22.102536,22.102536,,22.102536,,
3230,2019.0,T5LPGRES,,,20.486564,,,,,,,,,,20.486564,,,20.486564,,,,,,20.486564,20.486564,,20.486564,,
3231,2020.0,T5LPGRES,,,18.005526,,,,,,,,,,18.005526,,,18.005526,,,,,,18.005526,18.005526,,18.005526,,
3232,2021.0,T5LPGRES,,,19.981732,,,,,,,,,,19.981732,,,19.981732,,,,,,19.981732,19.981732,,19.981732,,
3233,2022.0,T5LPGRES,,,19.777817,,,,,,,,,,19.777817,,,19.777817,,,,,,19.777817,19.777817,,19.777817,,
3234,2023.0,T5LPGRES,,,20.069864,,,,,,,,,,20.069864,,,20.069864,,,,,,20.069864,20.069864,,20.069864,,
3235,2024.0,T5LPGRES,,,20.907275,,,,,,,,,,20.907275,,,20.907275,,,,,,20.907275,20.907275,,20.907275,,
3236,2025.0,T5LPGRES,,,21.753013,,,,,,,,,,21.753013,,,21.753013,,,,,,21.753013,21.753013,,21.753013,,
3237,2026.0,T5LPGRES,,,22.557586,,,,,,,,,,22.557586,,,22.557586,,,,,,22.557586,22.557586,,22.557586,,
3238,2027.0,T5LPGRES,,,23.379186,,,,,,,,,,23.379186,,,23.379186,,,,,,23.379186,23.379186,,23.379186,,
3239,2028.0,T5LPGRES,,,24.255897,,,,,,,,,,24.255897,,,24.255897,,,,,,24.255897,24.255897,,24.255897,,
3240,2029.0,T5LPGRES,,,25.1054,,,,,,,,,,25.1054,,,25.1054,,,,,,25.1054,25.1054,,25.1054,,
3241,2030.0,T5LPGRES,,,25.956278,,,,,,,,,,25.956278,,,25.956278,,,,,,25.956278,25.956278,,25.956278,,
3242,2031.0,T5LPGRES,,,26.732265,,,,,,,,,,26.732265,,,26.732265,,,,,,26.732265,26.732265,,26.732265,,
3243,2032.0,T5LPGRES,,,27.526958,,,,,,,,,,27.526958,,,27.526958,,,,,,27.526958,27.526958,,27.526958,,
3244,2033.0,T5LPGRES,,,28.3407,,,,,,,,,,28.3407,,,28.3407,,,,,,28.3407,28.3407,,28.3407,,
3245,2034.0,T5LPGRES,,,29.17384,,,,,,,,,,29.17384,,,29.17384,,,,,,29.17384,29.17384,,29.17384,,
3246,2035.0,T5LPGRES,,,30.026731,,,,,,,,,,30.026731,,,30.026731,,,,,,30.026731,30.026731,,30.026731,,
3247,2036.0,T5LPGRES,,,30.750259,,,,,,,,,,30.750259,,,30.750259,,,,,,30.750259,30.750259,,30.750259,,
3248,2037.0,T5LPGRES,,,31.487859,,,,,,,,,,31.487859,,,31.487859,,,,,,31.487859,31.487859,,31.487859,,
3249,2038.0,T5LPGRES,,,32.239742,,,,,,,,,,32.239742,,,32.239742,,,,,,32.239742,32.239742,,32.239742,,
3250,2039.0,T5LPGRES,,,33.006117,,,,,,,,,,33.006117,,,33.006117,,,,,,33.006117,33.006117,,33.006117,,
3251,2040.0,T5LPGRES,,,33.787199,,,,,,,,,,33.787199,,,33.787199,,,,,,33.787199,33.787199,,33.787199,,
3252,2041.0,T5LPGRES,,,34.424695,,,,,,,,,,34.424695,,,34.424695,,,,,,34.424695,34.424695,,34.424695,,
3253,2042.0,T5LPGRES,,,35.071911,,,,,,,,,,35.071911,,,35.071911,,,,,,35.071911,35.071911,,35.071911,,
3254,2043.0,T5LPGRES,,,35.728958,,,,,,,,,,35.728958,,,35.728958,,,,,,35.728958,35.728958,,35.728958,,
3255,2044.0,T5LPGRES,,,36.395951,,,,,,,,,,36.395951,,,36.395951,,,,,,36.395951,36.395951,,36.395951,,
3256,2045.0,T5LPGRES,,,37.073006,,,,,,,,,,37.073006,,,37.073006,,,,,,37.073006,37.073006,,37.073006,,
3257,2046.0,T5LPGRES,,,37.600736,,,,,,,,,,37.600736,,,37.600736,,,,,,37.600736,37.600736,,37.600736,,
3258,2047.0,T5LPGRES,,,38.134541,,,,,,,,,,38.134541,,,38.134541,,,,,,38.134541,38.134541,,38.134541,,
3259,2048.0,T5LPGRES,,,38.674475,,,,,,,,,,38.674475,,,38.674475,,,,,,38.674475,38.674475,,38.674475,,
3260,2049.0,T5LPGRES,,,39.220591,,,,,,,,,,39.220591,,,39.220591,,,,,,39.220591,39.220591,,39.220591,,
3261,2050.0,T5LPGRES,,,39.772944,,,,,,,,,,39.772944,,,39.772944,,,,,,39.772944,39.772944,,39.772944,,
3262,2018.0,T5ELERES,,,18.446203,,,,,,,,,,18.446203,,,18.446203,,,,,,18.446203,18.446203,,18.446203,,
3263,2019.0,T5ELERES,,,19.049594,,,,,,,,,,19.049594,,,19.049594,,,,,,19.049594,19.049594,,19.049594,,
3264,2020.0,T5ELERES,,,18.983961,,,,,,,,,,18.983961,,,18.983961,,,,,,18.983961,18.983961,,18.983961,,
3265,2021.0,T5ELERES,,,21.267766,,,,,,,,,,21.267766,,,21.267766,,,,,,21.267766,21.267766,,21.267766,,
3266,2022.0,T5ELERES,,,21.888528,,,,,,,,,,21.888528,,,21.888528,,,,,,21.888528,21.888528,,21.888528,,
3267,2023.0,T5ELERES,,,22.211743,,,,,,,,,,22.211743,,,22.211743,,,,,,22.211743,22.211743,,22.211743,,
3268,2024.0,T5ELERES,,,23.138524,,,,,,,,,,23.138524,,,23.138524,,,,,,23.138524,23.138524,,23.138524,,
3269,2025.0,T5ELERES,,,24.07452,,,,,,,,,,24.07452,,,24.07452,,,,,,24.07452,24.07452,,24.07452,,
3270,2026.0,T5ELERES,,,24.964958,,,,,,,,,,24.964958,,,24.964958,,,,,,24.964958,24.964958,,24.964958,,
3271,2027.0,T5ELERES,,,25.87424,,,,,,,,,,25.87424,,,25.87424,,,,,,25.87424,25.87424,,25.87424,,
3272,2028.0,T5ELERES,,,26.844514,,,,,,,,,,26.844514,,,26.844514,,,,,,26.844514,26.844514,,26.844514,,
3273,2029.0,T5ELERES,,,27.784678,,,,,,,,,,27.784678,,,27.784678,,,,,,27.784678,27.784678,,27.784678,,
3274,2030.0,T5ELERES,,,28.726362,,,,,,,,,,28.726362,,,28.726362,,,,,,28.726362,28.726362,,28.726362,,
3275,2031.0,T5ELERES,,,29.585164,,,,,,,,,,29.585164,,,29.585164,,,,,,29.585164,29.585164,,29.585164,,
3276,2032.0,T5ELERES,,,30.464667,,,,,,,,,,30.464667,,,30.464667,,,,,,30.464667,30.464667,,30.464667,,
3277,2033.0,T5ELERES,,,31.365253,,,,,,,,,,31.365253,,,31.365253,,,,,,31.365253,31.365253,,31.365253,,
3278,2034.0,T5ELERES,,,32.287307,,,,,,,,,,32.287307,,,32.287307,,,,,,32.287307,32.287307,,32.287307,,
3279,2035.0,T5ELERES,,,33.231219,,,,,,,,,,33.231219,,,33.231219,,,,,,33.231219,33.231219,,33.231219,,
3280,2036.0,T5ELERES,,,34.031962,,,,,,,,,,34.031962,,,34.031962,,,,,,34.031962,34.031962,,34.031962,,
3281,2037.0,T5ELERES,,,34.848281,,,,,,,,,,34.848281,,,34.848281,,,,,,34.848281,34.848281,,34.848281,,
3282,2038.0,T5ELERES,,,35.680405,,,,,,,,,,35.680405,,,35.680405,,,,,,35.680405,35.680405,,35.680405,,
3283,2039.0,T5ELERES,,,36.528569,,,,,,,,,,36.528569,,,36.528569,,,,,,36.528569,36.528569,,36.528569,,
3284,2040.0,T5ELERES,,,37.393008,,,,,,,,,,37.393008,,,37.393008,,,,,,37.393008,37.393008,,37.393008,,
3285,2041.0,T5ELERES,,,38.098539,,,,,,,,,,38.098539,,,38.098539,,,,,,38.098539,38.098539,,38.098539,,
3286,2042.0,T5ELERES,,,38.814826,,,,,,,,,,38.814826,,,38.814826,,,,,,38.814826,38.814826,,38.814826,,
3287,2043.0,T5ELERES,,,39.541994,,,,,,,,,,39.541994,,,39.541994,,,,,,39.541994,39.541994,,39.541994,,
3288,2044.0,T5ELERES,,,40.280169,,,,,,,,,,40.280169,,,40.280169,,,,,,40.280169,40.280169,,40.280169,,
3289,2045.0,T5ELERES,,,41.02948,,,,,,,,,,41.02948,,,41.02948,,,,,,41.02948,41.02948,,41.02948,,
3290,2046.0,T5ELERES,,,41.61353,,,,,,,,,,41.61353,,,41.61353,,,,,,41.61353,41.61353,,41.61353,,
3291,2047.0,T5ELERES,,,42.204304,,,,,,,,,,42.204304,,,42.204304,,,,,,42.204304,42.204304,,42.204304,,
3292,2048.0,T5ELERES,,,42.80186,,,,,,,,,,42.80186,,,42.80186,,,,,,42.80186,42.80186,,42.80186,,
3293,2049.0,T5ELERES,,,43.406258,,,,,,,,,,43.406258,,,43.406258,,,,,,43.406258,43.406258,,43.406258,,
3294,2050.0,T5ELERES,,,44.017559,,,,,,,,,,44.017559,,,44.017559,,,,,,44.017559,44.017559,,44.017559,,
3295,2019.0,T5KERRES,,,0.078980751,,,,,,,,,,0.078980751,,,0.078980751,,,,,,0.078980751,0.078980751,,0.078980751,,
3296,2020.0,T5KERRES,,,0.30442465,,,,,,,,,,0.30442465,,,0.30442465,,,,,,0.30442465,0.30442465,,0.30442465,,
3297,2021.0,T5KERRES,,,0.31461561,,,,,,,,,,0.31461561,,,0.31461561,,,,,,0.31461561,0.31461561,,0.31461561,,
3298,2022.0,T5KERRES,,,0.46051103,,,,,,,,,,0.46051103,,,0.46051103,,,,,,0.46051103,0.46051103,,0.46051103,,
3299,2023.0,T5KERRES,,,0.46731113,,,,,,,,,,0.46731113,,,0.46731113,,,,,,0.46731113,0.46731113,,0.46731113,,
3300,2024.0,T5KERRES,,,0.48680959,,,,,,,,,,0.48680959,,,0.48680959,,,,,,0.48680959,0.48680959,,0.48680959,,
3301,2025.0,T5KERRES,,,0.50650195,,,,,,,,,,0.50650195,,,0.50650195,,,,,,0.50650195,0.50650195,,0.50650195,,
3302,2026.0,T5KERRES,,,0.52523579,,,,,,,,,,0.52523579,,,0.52523579,,,,,,0.52523579,0.52523579,,0.52523579,,
3303,2027.0,T5KERRES,,,0.5443661,,,,,,,,,,0.5443661,,,0.5443661,,,,,,0.5443661,0.5443661,,0.5443661,,
3304,2028.0,T5KERRES,,,0.56477964,,,,,,,,,,0.56477964,,,0.56477964,,,,,,0.56477964,0.56477964,,0.56477964,,
3305,2029.0,T5KERRES,,,0.58455966,,,,,,,,,,0.58455966,,,0.58455966,,,,,,0.58455966,0.58455966,,0.58455966,,
3306,2030.0,T5KERRES,,,0.60437168,,,,,,,,,,0.60437168,,,0.60437168,,,,,,0.60437168,0.60437168,,0.60437168,,
3307,2031.0,T5KERRES,,,0.62243994,,,,,,,,,,0.62243994,,,0.62243994,,,,,,0.62243994,0.62243994,,0.62243994,,
3308,2032.0,T5KERRES,,,0.64094374,,,,,,,,,,0.64094374,,,0.64094374,,,,,,0.64094374,0.64094374,,0.64094374,,
3309,2033.0,T5KERRES,,,0.6598911,,,,,,,,,,0.6598911,,,0.6598911,,,,,,0.6598911,0.6598911,,0.6598911,,
3310,2034.0,T5KERRES,,,0.67929012,,,,,,,,,,0.67929012,,,0.67929012,,,,,,0.67929012,0.67929012,,0.67929012,,
3311,2035.0,T5KERRES,,,0.699149,,,,,,,,,,0.699149,,,0.699149,,,,,,0.699149,0.699149,,0.699149,,
3312,2036.0,T5KERRES,,,0.71599578,,,,,,,,,,0.71599578,,,0.71599578,,,,,,0.71599578,0.71599578,,0.71599578,,
3313,2037.0,T5KERRES,,,0.73317024,,,,,,,,,,0.73317024,,,0.73317024,,,,,,0.73317024,0.73317024,,0.73317024,,
3314,2038.0,T5KERRES,,,0.75067724,,,,,,,,,,0.75067724,,,0.75067724,,,,,,0.75067724,0.75067724,,0.75067724,,
3315,2039.0,T5KERRES,,,0.76852169,,,,,,,,,,0.76852169,,,0.76852169,,,,,,0.76852169,0.76852169,,0.76852169,,
3316,2040.0,T5KERRES,,,0.78670857,,,,,,,,,,0.78670857,,,0.78670857,,,,,,0.78670857,0.78670857,,0.78670857,,
3317,2041.0,T5KERRES,,,0.80155218,,,,,,,,,,0.80155218,,,0.80155218,,,,,,0.80155218,0.80155218,,0.80155218,,
3318,2042.0,T5KERRES,,,0.81662208,,,,,,,,,,0.81662208,,,0.81662208,,,,,,0.81662208,0.81662208,,0.81662208,,
3319,2043.0,T5KERRES,,,0.83192091,,,,,,,,,,0.83192091,,,0.83192091,,,,,,0.83192091,0.83192091,,0.83192091,,
3320,2044.0,T5KERRES,,,0.84745133,,,,,,,,,,0.84745133,,,0.84745133,,,,,,0.84745133,0.84745133,,0.84745133,,
3321,2045.0,T5KERRES,,,0.86321601,,,,,,,,,,0.86321601,,,0.86321601,,,,,,0.86321601,0.86321601,,0.86321601,,
3322,2046.0,T5KERRES,,,0.8755038,,,,,,,,,,0.8755038,,,0.8755038,,,,,,0.8755038,0.8755038,,0.8755038,,
3323,2047.0,T5KERRES,,,0.88793304,,,,,,,,,,0.88793304,,,0.88793304,,,,,,0.88793304,0.88793304,,0.88793304,,
3324,2048.0,T5KERRES,,,0.90050497,,,,,,,,,,0.90050497,,,0.90050497,,,,,,0.90050497,0.90050497,,0.90050497,,
3325,2049.0,T5KERRES,,,0.91322087,,,,,,,,,,0.91322087,,,0.91322087,,,,,,0.91322087,0.91322087,,0.91322087,,
3326,2050.0,T5KERRES,,,0.92608197,,,,,,,,,,0.92608197,,,0.92608197,,,,,,0.92608197,0.92608197,,0.92608197,,
3327,2018.0,T5FIRRES,,,12.472477,,,,,,,,,,12.472477,,,12.472477,,,,,,12.472477,12.472477,,12.472477,,
3328,2019.0,T5FIRRES,,,18.284128,,,,,,,,,,18.284128,,,18.284128,,,,,,18.284128,18.284128,,18.284128,,
3329,2020.0,T5FIRRES,,,18.518813,,,,,,,,,,18.518813,,,18.518813,,,,,,18.518813,18.518813,,18.518813,,
3330,2021.0,T5FIRRES,,,18.751698,,,,,,,,,,18.751698,,,18.751698,,,,,,18.751698,18.751698,,18.751698,,
3331,2022.0,T5FIRRES,,,18.905483,,,,,,,,,,18.905483,,,18.905483,,,,,,18.905483,18.905483,,18.905483,,
3332,2023.0,T5FIRRES,,,19.184649,,,,,,,,,,19.184649,,,19.184649,,,,,,19.184649,19.184649,,19.184649,,
3333,2024.0,T5FIRRES,,,19.985125,,,,,,,,,,19.985125,,,19.985125,,,,,,19.985125,19.985125,,19.985125,,
3334,2025.0,T5FIRRES,,,20.79356,,,,,,,,,,20.79356,,,20.79356,,,,,,20.79356,20.79356,,20.79356,,
3335,2026.0,T5FIRRES,,,21.562646,,,,,,,,,,21.562646,,,21.562646,,,,,,21.562646,21.562646,,21.562646,,
3336,2027.0,T5FIRRES,,,22.348007,,,,,,,,,,22.348007,,,22.348007,,,,,,22.348007,22.348007,,22.348007,,
3337,2028.0,T5FIRRES,,,23.18605,,,,,,,,,,23.18605,,,23.18605,,,,,,23.18605,23.18605,,23.18605,,
3338,2029.0,T5FIRRES,,,23.998084,,,,,,,,,,23.998084,,,23.998084,,,,,,23.998084,23.998084,,23.998084,,
3339,2030.0,T5FIRRES,,,24.811432,,,,,,,,,,24.811432,,,24.811432,,,,,,24.811432,24.811432,,24.811432,,
3340,2031.0,T5FIRRES,,,25.553193,,,,,,,,,,25.553193,,,25.553193,,,,,,25.553193,25.553193,,25.553193,,
3341,2032.0,T5FIRRES,,,26.312835,,,,,,,,,,26.312835,,,26.312835,,,,,,26.312835,26.312835,,26.312835,,
3342,2033.0,T5FIRRES,,,27.090686,,,,,,,,,,27.090686,,,27.090686,,,,,,27.090686,27.090686,,27.090686,,
3343,2034.0,T5FIRRES,,,27.887079,,,,,,,,,,27.887079,,,27.887079,,,,,,27.887079,27.887079,,27.887079,,
3344,2035.0,T5FIRRES,,,28.702351,,,,,,,,,,28.702351,,,28.702351,,,,,,28.702351,28.702351,,28.702351,,
3345,2036.0,T5FIRRES,,,29.393967,,,,,,,,,,29.393967,,,29.393967,,,,,,29.393967,29.393967,,29.393967,,
3346,2037.0,T5FIRRES,,,30.099034,,,,,,,,,,30.099034,,,30.099034,,,,,,30.099034,30.099034,,30.099034,,
3347,2038.0,T5FIRRES,,,30.817754,,,,,,,,,,30.817754,,,30.817754,,,,,,30.817754,30.817754,,30.817754,,
3348,2039.0,T5FIRRES,,,31.550327,,,,,,,,,,31.550327,,,31.550327,,,,,,31.550327,31.550327,,31.550327,,
3349,2040.0,T5FIRRES,,,32.296958,,,,,,,,,,32.296958,,,32.296958,,,,,,32.296958,32.296958,,32.296958,,
3350,2041.0,T5FIRRES,,,32.906336,,,,,,,,,,32.906336,,,32.906336,,,,,,32.906336,32.906336,,32.906336,,
3351,2042.0,T5FIRRES,,,33.525005,,,,,,,,,,33.525005,,,33.525005,,,,,,33.525005,33.525005,,33.525005,,
3352,2043.0,T5FIRRES,,,34.153072,,,,,,,,,,34.153072,,,34.153072,,,,,,34.153072,34.153072,,34.153072,,
3353,2044.0,T5FIRRES,,,34.790646,,,,,,,,,,34.790646,,,34.790646,,,,,,34.790646,34.790646,,34.790646,,
3354,2045.0,T5FIRRES,,,35.437838,,,,,,,,,,35.437838,,,35.437838,,,,,,35.437838,35.437838,,35.437838,,
3355,2046.0,T5FIRRES,,,35.942292,,,,,,,,,,35.942292,,,35.942292,,,,,,35.942292,35.942292,,35.942292,,
3356,2047.0,T5FIRRES,,,36.452553,,,,,,,,,,36.452553,,,36.452553,,,,,,36.452553,36.452553,,36.452553,,
3357,2048.0,T5FIRRES,,,36.968672,,,,,,,,,,36.968672,,,36.968672,,,,,,36.968672,36.968672,,36.968672,,
3358,2049.0,T5FIRRES,,,37.490701,,,,,,,,,,37.490701,,,37.490701,,,,,,37.490701,37.490701,,37.490701,,
3359,2050.0,T5FIRRES,,,38.018691,,,,,,,,,,38.018691,,,38.018691,,,,,,38.018691,38.018691,,38.018691,,
3360,2018.0,T5BIMRES,,,0.010467,,,,,,,,,,0.010467,,,0.010467,,,,,,0.010467,0.010467,,0.010467,,
3361,2019.0,T5GSLCON,,,1.1362891,,,,,,,,,,1.1362891,,,1.1362891,,,,,,1.1362891,1.1362891,,1.1362891,,
3362,2020.0,T5GSLCON,,,1.0496121,,,,,,,,,,1.0496121,,,1.0496121,,,,,,1.0496121,1.0496121,,1.0496121,,
3363,2021.0,T5GSLCON,,,1.2844933,,,,,,,,,,1.2844933,,,1.2844933,,,,,,1.2844933,1.2844933,,1.2844933,,
3364,2022.0,T5GSLCON,,,1.5879655,,,,,,,,,,1.5879655,,,1.5879655,,,,,,1.5879655,1.5879655,,1.5879655,,
3365,2023.0,T5GSLCON,,,1.6212538,,,,,,,,,,1.6212538,,,1.6212538,,,,,,1.6212538,1.6212538,,1.6212538,,
3366,2024.0,T5GSLCON,,,1.6984884,,,,,,,,,,1.6984884,,,1.6984884,,,,,,1.6984884,1.6984884,,1.6984884,,
3367,2025.0,T5GSLCON,,,1.7769338,,,,,,,,,,1.7769338,,,1.7769338,,,,,,1.7769338,1.7769338,,1.7769338,,
