,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
13153,2038.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.7869999999999999,0.7869999999999999,,0.7869999999999999,0.7869999999999999,,,,,,,,,
13154,2039.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.8009999999999999,0.8009999999999999,,0.8009999999999999,0.8009999999999999,,,,,,,,,
13155,2040.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.815,0.815,,0.815,0.815,,,,,,,,,
13156,2041.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.8269999999999998,0.8269999999999998,,0.8269999999999998,0.8269999999999998,,,,,,,,,
13157,2042.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.84,0.84,,0.84,0.84,,,,,,,,,
13158,2043.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.852,0.852,,0.852,0.852,,,,,,,,,
13159,2044.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.8640000000000001,0.8640000000000001,,0.8640000000000001,0.8640000000000001,,,,,,,,,
13160,2045.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.877,0.877,,0.877,0.877,,,,,,,,,
13161,2046.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.8869999999999999,0.8869999999999999,,0.8869999999999999,0.8869999999999999,,,,,,,,,
13162,2047.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.8969999999999999,0.8969999999999999,,0.8969999999999999,0.8969999999999999,,,,,,,,,
13163,2048.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.908,0.908,,0.908,0.908,,,,,,,,,
13164,2049.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.918,0.918,,0.918,0.918,,,,,,,,,
13165,2050.0,IMPROT,E3_ROT,,,,,,,,,,,,,0.928,0.928,,0.928,0.928,,,,,,,,,
13166,2018.0,IMPFRT,E3_FRT,,,,,,,,,,,,,0.7376139999999999,0.7376139999999999,,0.7376139999999999,0.7376139999999999,,,,,,,,,
13167,2019.0,IMPFRT,E3_FRT,,,,,,,,,,,,,0.7434130000000001,0.7434130000000001,,0.7434130000000001,0.7434130000000001,,,,,,,,,
13168,2020.0,IMPFRT,E3_FRT,,,,,,,,,,,,,0.770377,0.770377,,0.770377,0.770377,,,,,,,,,
13169,2021.0,IMPFRT,E3_FRT,,,,,,,,,,,,,0.7927319999999999,0.7927319999999999,,0.7927319999999999,0.7927319999999999,,,,,,,,,
13170,2022.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.553132,1.553132,,1.553132,1.553132,,,,,,,,,
13171,2023.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.62035864,1.62035864,,1.62035864,1.62035864,,,,,,,,,
13172,2024.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.665683813,1.665683813,,1.665683813,1.665683813,,,,,,,,,
13173,2025.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.711211489,1.711211489,,1.711211489,1.711211489,,,,,,,,,
13174,2026.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.754845719,1.754845719,,1.754845719,1.754845719,,,,,,,,,
13175,2027.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.799090633,1.799090633,,1.799090633,1.799090633,,,,,,,,,
13176,2028.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.845550446,1.845550446,,1.845550446,1.845550446,,,,,,,,,
13177,2029.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.890829455,1.890829455,,1.890829455,1.890829455,,,,,,,,,
13178,2030.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.936132044,1.936132044,,1.936132044,1.936132044,,,,,,,,,
13179,2031.0,IMPFRT,E3_FRT,,,,,,,,,,,,,1.978362685,1.978362685,,1.978362685,1.978362685,,,,,,,,,
13180,2032.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.0213259380000004,2.0213259380000004,,2.0213259380000004,2.0213259380000004,,,,,,,,,
13181,2033.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.065126457,2.065126457,,2.065126457,2.065126457,,,,,,,,,
13182,2034.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.109668986,2.109668986,,2.109668986,2.109668986,,,,,,,,,
13183,2035.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.154958366,2.154958366,,2.154958366,2.154958366,,,,,,,,,
13184,2036.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.195399533,2.195399533,,2.195399533,2.195399533,,,,,,,,,
13185,2037.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.236397524,2.236397524,,2.236397524,2.236397524,,,,,,,,,
13186,2038.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.278157475,2.278157475,,2.278157475,2.278157475,,,,,,,,,
13187,2039.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.320484624,2.320484624,,2.320484624,2.320484624,,,,,,,,,
13188,2040.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.363484317,2.363484317,,2.363484317,2.363484317,,,,,,,,,
13189,2041.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.401262003,2.401262003,,2.401262003,2.401262003,,,,,,,,,
13190,2042.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.439623243,2.439623243,,2.439623243,2.439623243,,,,,,,,,
13191,2043.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.478473708,2.478473708,,2.478473708,2.478473708,,,,,,,,,
13192,2044.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.517919182,2.517919182,,2.517919182,2.517919182,,,,,,,,,
13193,2045.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.557865566,2.557865566,,2.557865566,2.557865566,,,,,,,,,
13194,2046.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.592618877,2.592618877,,2.592618877,2.592618877,,,,,,,,,
13195,2047.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.627885254,2.627885254,,2.627885254,2.627885254,,,,,,,,,
13196,2048.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.66357096,2.66357096,,2.66357096,2.66357096,,,,,,,,,
13197,2049.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.699782379,2.699782379,,2.699782379,2.699782379,,,,,,,,,
13198,2050.0,IMPFRT,E3_FRT,,,,,,,,,,,,,2.736426026,2.736426026,,2.736426026,2.736426026,,,,,,,,,
13199,2018.0,IMPCER,E3_CER,,,,,,,,,,,,,1.944,1.944,,1.944,1.944,,,,,,,,,
13200,2019.0,IMPCER,E3_CER,,,,,,,,,,,,,2.054,2.054,,2.054,2.054,,,,,,,,,
13201,2020.0,IMPCER,E3_CER,,,,,,,,,,,,,1.899,1.899,,1.899,1.899,,,,,,,,,
13202,2021.0,IMPCER,E3_CER,,,,,,,,,,,,,2.036,2.036,,2.036,2.036,,,,,,,,,
13203,2022.0,IMPCER,E3_CER,,,,,,,,,,,,,2.045,2.045,,2.045,2.045,,,,,,,,,
13204,2023.0,IMPCER,E3_CER,,,,,,,,,,,,,2.156,2.156,,2.156,2.156,,,,,,,,,
13205,2024.0,IMPCER,E3_CER,,,,,,,,,,,,,2.224,2.224,,2.224,2.224,,,,,,,,,
13206,2025.0,IMPCER,E3_CER,,,,,,,,,,,,,2.292,2.292,,2.292,2.292,,,,,,,,,
13207,2026.0,IMPCER,E3_CER,,,,,,,,,,,,,2.356,2.356,,2.356,2.356,,,,,,,,,
13208,2027.0,IMPCER,E3_CER,,,,,,,,,,,,,2.421,2.421,,2.421,2.421,,,,,,,,,
13209,2028.0,IMPCER,E3_CER,,,,,,,,,,,,,2.491,2.491,,2.491,2.491,,,,,,,,,
13210,2029.0,IMPCER,E3_CER,,,,,,,,,,,,,2.556,2.556,,2.556,2.556,,,,,,,,,
13211,2030.0,IMPCER,E3_CER,,,,,,,,,,,,,2.622,2.622,,2.622,2.622,,,,,,,,,
13212,2031.0,IMPCER,E3_CER,,,,,,,,,,,,,2.681,2.681,,2.681,2.681,,,,,,,,,
13213,2032.0,IMPCER,E3_CER,,,,,,,,,,,,,2.741,2.741,,2.741,2.741,,,,,,,,,
13214,2033.0,IMPCER,E3_CER,,,,,,,,,,,,,2.803,2.803,,2.803,2.803,,,,,,,,,
13215,2034.0,IMPCER,E3_CER,,,,,,,,,,,,,2.865,2.865,,2.865,2.865,,,,,,,,,
13216,2035.0,IMPCER,E3_CER,,,,,,,,,,,,,2.928,2.928,,2.928,2.928,,,,,,,,,
13217,2036.0,IMPCER,E3_CER,,,,,,,,,,,,,2.982,2.982,,2.982,2.982,,,,,,,,,
13218,2037.0,IMPCER,E3_CER,,,,,,,,,,,,,3.036,3.036,,3.036,3.036,,,,,,,,,
13219,2038.0,IMPCER,E3_CER,,,,,,,,,,,,,3.882,3.882,,3.882,3.882,,,,,,,,,
13220,2039.0,IMPCER,E3_CER,,,,,,,,,,,,,3.146,3.146,,3.146,3.146,,,,,,,,,
13221,2040.0,IMPCER,E3_CER,,,,,,,,,,,,,3.202,3.202,,3.202,3.202,,,,,,,,,
13222,2041.0,IMPCER,E3_CER,,,,,,,,,,,,,3.462,3.462,,3.462,3.462,,,,,,,,,
13223,2042.0,IMPCER,E3_CER,,,,,,,,,,,,,3.294,3.294,,3.294,3.294,,,,,,,,,
13224,2043.0,IMPCER,E3_CER,,,,,,,,,,,,,3.341,3.341,,3.341,3.341,,,,,,,,,
13225,2044.0,IMPCER,E3_CER,,,,,,,,,,,,,3.388,3.388,,3.388,3.388,,,,,,,,,
13226,2045.0,IMPCER,E3_CER,,,,,,,,,,,,,3.436,3.436,,3.436,3.436,,,,,,,,,
13227,2046.0,IMPCER,E3_CER,,,,,,,,,,,,,3.473,3.473,,3.473,3.473,,,,,,,,,
13228,2047.0,IMPCER,E3_CER,,,,,,,,,,,,,3.51,3.51,,3.51,3.51,,,,,,,,,
13229,2048.0,IMPCER,E3_CER,,,,,,,,,,,,,3.547,3.547,,3.547,3.547,,,,,,,,,
13230,2049.0,IMPCER,E3_CER,,,,,,,,,,,,,3.585,3.585,,3.585,3.585,,,,,,,,,
13231,2050.0,IMPCER,E3_CER,,,,,,,,,,,,,3.623,3.623,,3.623,3.623,,,,,,,,,
13232,2018.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2602.218,2602.218,,2602.218,2602.218,,,,,,,,,
13233,2019.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2645.13,2645.13,,2645.13,2645.13,,,,,,,,,
13234,2020.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2573.12,2573.12,,2573.12,2573.12,,,,,,,,,
13235,2021.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2225.29,2225.29,,2225.29,2225.29,,,,,,,,,
13236,2022.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.2736,2.2736,,2.2736,2.2736,,,,,,,,,
13237,2023.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.3869,2.3869,,2.3869,2.3869,,,,,,,,,
13238,2024.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.458816,2.458816,,2.458816,2.458816,,,,,,,,,
13239,2025.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.53085032,2.53085032,,2.53085032,2.53085032,,,,,,,,,
13240,2026.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.599205326,2.599205326,,2.599205326,2.599205326,,,,,,,,,
13241,2027.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.668483433,2.668483433,,2.668483433,2.668483433,,,,,,,,,
13242,2028.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.741487102,2.741487102,,2.741487102,2.741487102,,,,,,,,,
13243,2029.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.812018844,2.812018844,,2.812018844,2.812018844,,,,,,,,,
13244,2030.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.88218122,2.88218122,,2.88218122,2.88218122,,,,,,,,,
13245,2031.0,IMPOTP,E3_OTP,,,,,,,,,,,,,2.946476845,2.946476845,,2.946476845,2.946476845,,,,,,,,,
13246,2032.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.011808382,3.011808382,,3.011808382,3.011808382,,,,,,,,,
13247,2033.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.078378549,3.078378549,,3.078378549,3.078378549,,,,,,,,,
13248,2034.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.14599012,3.14599012,,3.14599012,3.14599012,,,,,,,,,
13249,2035.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.214845923,3.214845923,,3.214845923,3.214845923,,,,,,,,,
13250,2036.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.274048841,3.274048841,,3.274048841,3.274048841,,,,,,,,,
13251,2037.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.3342018180000004,3.3342018180000004,,3.3342018180000004,3.3342018180000004,,,,,,,,,
13252,2038.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.395107854,3.395107854,,3.395107854,3.395107854,,,,,,,,,
13253,2039.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.456970012,3.456970012,,3.456970012,3.456970012,,,,,,,,,
13254,2040.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.519691412,3.519691412,,3.519691412,3.519691412,,,,,,,,,
13255,2041.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.57227524,3.57227524,,3.57227524,3.57227524,,,,,,,,,
13256,2042.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.625524745,3.625524745,,3.625524745,3.625524745,,,,,,,,,
13257,2043.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.67944324,3.67944324,,3.67944324,3.67944324,,,,,,,,,
13258,2044.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.734034105,3.734034105,,3.734034105,3.734034105,,,,,,,,,
13259,2045.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.789200787,3.789200787,,3.789200787,3.789200787,,,,,,,,,
13260,2046.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.834246802,3.834246802,,3.834246802,3.834246802,,,,,,,,,
13261,2047.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.879675738,3.879675738,,3.879675738,3.879675738,,,,,,,,,
13262,2048.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.925691253,3.925691253,,3.925691253,3.925691253,,,,,,,,,
13263,2049.0,IMPOTP,E3_OTP,,,,,,,,,,,,,3.972097078,3.972097078,,3.972097078,3.972097078,,,,,,,,,
13264,2050.0,IMPOTP,E3_OTP,,,,,,,,,,,,,4.01909702,4.01909702,,4.01909702,4.01909702,,,,,,,,,
13265,2018.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.417,0.417,,0.417,0.417,,,,,,,,,
13266,2019.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.427,0.427,,0.427,0.427,,,,,,,,,
13267,2020.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.405,0.405,,0.405,0.405,,,,,,,,,
13268,2021.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.407,0.407,,0.407,0.407,,,,,,,,,
13269,2022.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4119999999999999,0.4119999999999999,,0.4119999999999999,0.4119999999999999,,,,,,,,,
13270,2023.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4189999999999999,0.4189999999999999,,0.4189999999999999,0.4189999999999999,,,,,,,,,
13271,2024.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4259999999999999,0.4259999999999999,,0.4259999999999999,0.4259999999999999,,,,,,,,,
13272,2025.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.433,0.433,,0.433,0.433,,,,,,,,,
13273,2026.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.439,0.439,,0.439,0.439,,,,,,,,,
13274,2027.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.446,0.446,,0.446,0.446,,,,,,,,,
13275,2028.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.453,0.453,,0.453,0.453,,,,,,,,,
13276,2029.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.459,0.459,,0.459,0.459,,,,,,,,,
13277,2030.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.465,0.465,,0.465,0.465,,,,,,,,,
13278,2031.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4709999999999999,0.4709999999999999,,0.4709999999999999,0.4709999999999999,,,,,,,,,
13279,2032.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4769999999999999,0.4769999999999999,,0.4769999999999999,0.4769999999999999,,,,,,,,,
13280,2033.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4819999999999999,0.4819999999999999,,0.4819999999999999,0.4819999999999999,,,,,,,,,
13281,2034.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4879999999999999,0.4879999999999999,,0.4879999999999999,0.4879999999999999,,,,,,,,,
13282,2035.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.4929999999999999,0.4929999999999999,,0.4929999999999999,0.4929999999999999,,,,,,,,,
13283,2036.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.498,0.498,,0.498,0.498,,,,,,,,,
13284,2037.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.503,0.503,,0.503,0.503,,,,,,,,,
13285,2038.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.508,0.508,,0.508,0.508,,,,,,,,,
13286,2039.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.513,0.513,,0.513,0.513,,,,,,,,,
13287,2040.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.517,0.517,,0.517,0.517,,,,,,,,,
13288,2041.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.521,0.521,,0.521,0.521,,,,,,,,,
13289,2042.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.526,0.526,,0.526,0.526,,,,,,,,,
13290,2043.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.53,0.53,,0.53,0.53,,,,,,,,,
13291,2044.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.535,0.535,,0.535,0.535,,,,,,,,,
13292,2045.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.538,0.538,,0.538,0.538,,,,,,,,,
13293,2046.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.541,0.541,,0.541,0.541,,,,,,,,,
13294,2047.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.544,0.544,,0.544,0.544,,,,,,,,,
13295,2048.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.547,0.547,,0.547,0.547,,,,,,,,,
13296,2049.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.551,0.551,,0.551,0.551,,,,,,,,,
13297,2050.0,IMPLEC,E3_LEC,,,,,,,,,,,,,0.554,0.554,,0.554,0.554,,,,,,,,,
13298,2018.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0422999999999999,0.0422999999999999,,0.0422999999999999,0.0422999999999999,,,,,,,,,
13299,2019.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0783999999999999,0.0783999999999999,,0.0783999999999999,0.0783999999999999,,,,,,,,,
13300,2020.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0704,0.0704,,0.0704,0.0704,,,,,,,,,
13301,2021.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0856999999999999,0.0856999999999999,,0.0856999999999999,0.0856999999999999,,,,,,,,,
13302,2022.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0862999999999999,0.0862999999999999,,0.0862999999999999,0.0862999999999999,,,,,,,,,
13303,2023.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0880999999999999,0.0880999999999999,,0.0880999999999999,0.0880999999999999,,,,,,,,,
13304,2024.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0899999999999999,0.0899999999999999,,0.0899999999999999,0.0899999999999999,,,,,,,,,
13305,2025.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0907999999999999,0.0907999999999999,,0.0907999999999999,0.0907999999999999,,,,,,,,,
13306,2026.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0926,0.0926,,0.0926,0.0926,,,,,,,,,
13307,2027.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0945,0.0945,,0.0945,0.0945,,,,,,,,,
13308,2028.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0962999999999999,0.0962999999999999,,0.0962999999999999,0.0962999999999999,,,,,,,,,
13309,2029.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.098,0.098,,0.098,0.098,,,,,,,,,
13310,2030.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.0987999999999999,0.0987999999999999,,0.0987999999999999,0.0987999999999999,,,,,,,,,
13311,2031.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1005,0.1005,,0.1005,0.1005,,,,,,,,,
13312,2032.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1022,0.1022,,0.1022,0.1022,,,,,,,,,
13313,2033.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1038999999999999,0.1038999999999999,,0.1038999999999999,0.1038999999999999,,,,,,,,,
13314,2034.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1056,0.1056,,0.1056,0.1056,,,,,,,,,
13315,2035.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1071999999999999,0.1071999999999999,,0.1071999999999999,0.1071999999999999,,,,,,,,,
13316,2036.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1088,0.1088,,0.1088,0.1088,,,,,,,,,
13317,2037.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1104,0.1104,,0.1104,0.1104,,,,,,,,,
13318,2038.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.112,0.112,,0.112,0.112,,,,,,,,,
13319,2039.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1136,0.1136,,0.1136,0.1136,,,,,,,,,
13320,2040.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1151,0.1151,,0.1151,0.1151,,,,,,,,,
13321,2041.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1166,0.1166,,0.1166,0.1166,,,,,,,,,
13322,2042.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1181,0.1181,,0.1181,0.1181,,,,,,,,,
13323,2043.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1196,0.1196,,0.1196,0.1196,,,,,,,,,
13324,2044.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1211,0.1211,,0.1211,0.1211,,,,,,,,,
13325,2045.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1225,0.1225,,0.1225,0.1225,,,,,,,,,
13326,2046.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1239,0.1239,,0.1239,0.1239,,,,,,,,,
13327,2047.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1252999999999999,0.1252999999999999,,0.1252999999999999,0.1252999999999999,,,,,,,,,
13328,2048.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1276999999999999,0.1276999999999999,,0.1276999999999999,0.1276999999999999,,,,,,,,,
13329,2049.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1290999999999999,0.1290999999999999,,0.1290999999999999,0.1290999999999999,,,,,,,,,
13330,2050.0,IMPCARAVI,E3_CARAVI,,,,,,,,,,,,,0.1305,0.1305,,0.1305,0.1305,,,,,,,,,
13331,2018.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0439999999999999,0.0439999999999999,,0.0439999999999999,0.0439999999999999,,,,,,,,,
13332,2019.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.027,0.027,,0.027,0.027,,,,,,,,,
13333,2020.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0299999999999999,0.0299999999999999,,0.0299999999999999,0.0299999999999999,,,,,,,,,
13334,2021.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.033,0.033,,0.033,0.033,,,,,,,,,
13335,2022.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.033,0.033,,0.033,0.033,,,,,,,,,
13336,2023.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.034,0.034,,0.034,0.034,,,,,,,,,
13337,2024.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.034,0.034,,0.034,0.034,,,,,,,,,
13338,2025.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.035,0.035,,0.035,0.035,,,,,,,,,
13339,2026.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.035,0.035,,0.035,0.035,,,,,,,,,
13340,2027.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0359999999999999,0.0359999999999999,,0.0359999999999999,0.0359999999999999,,,,,,,,,
13341,2028.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0359999999999999,0.0359999999999999,,0.0359999999999999,0.0359999999999999,,,,,,,,,
13342,2029.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0369999999999999,0.0369999999999999,,0.0369999999999999,0.0369999999999999,,,,,,,,,
13343,2030.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0369999999999999,0.0369999999999999,,0.0369999999999999,0.0369999999999999,,,,,,,,,
13344,2031.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0379999999999999,0.0379999999999999,,0.0379999999999999,0.0379999999999999,,,,,,,,,
13345,2032.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.0379999999999999,0.0379999999999999,,0.0379999999999999,0.0379999999999999,,,,,,,,,
13346,2033.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.039,0.039,,0.039,0.039,,,,,,,,,
13347,2034.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.039,0.039,,0.039,0.039,,,,,,,,,
13348,2035.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.04,0.04,,0.04,0.04,,,,,,,,,
13349,2036.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.04,0.04,,0.04,0.04,,,,,,,,,
13350,2037.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.04,0.04,,0.04,0.04,,,,,,,,,
13351,2038.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.041,0.041,,0.041,0.041,,,,,,,,,
13352,2039.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.041,0.041,,0.041,0.041,,,,,,,,,
13353,2040.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.042,0.042,,0.042,0.042,,,,,,,,,
13354,2041.0,IMPCARBOV,E3_CARBOV,,,,,,,,,,,,,0.042,0.042,,0.042,0.042,,,,,,,,,
