,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
6526,2044.0,TRYTKLPG,,,0.1452268817204299,,50.039248987526825,,,,,,,,,,,0.1503268817204299,,,,,,0.1503268817204299,0.1503268817204299,,0.1503268817204299,,
6527,2045.0,TRYTKLPG,,,0.1452268817204299,,49.541345523655856,,,,,,,,,,,0.1501268817204299,,,,,,0.1501268817204299,0.1501268817204299,,0.1501268817204299,,
6528,2046.0,TRYTKLPG,,,0.1452268817204299,,49.077603693548326,,,,,,,,,,,0.1500268817204299,,,,,,0.1500268817204299,0.1500268817204299,,0.1500268817204299,,
6529,2047.0,TRYTKLPG,,,0.1452268817204299,,48.582310307204246,,,,,,,,,,,0.1498268817204299,,,,,,0.1498268817204299,0.1498268817204299,,0.1498268817204299,,
6530,2048.0,TRYTKLPG,,,0.1452268817204299,,48.120617707311766,,,,,,,,,,,0.1497268817204299,,,,,,0.1497268817204299,0.1497268817204299,,0.1497268817204299,,
6531,2049.0,TRYTKLPG,,,0.1443268817204299,,47.37311101849456,,,,,,,,,,,0.1487268817204299,,,,,,0.1487268817204299,0.1487268817204299,,0.1487268817204299,,
6532,2050.0,TRYTKLPG,,,0.1435268817204299,,46.6316299834408,,,,,,,,,,,0.1477268817204299,,,,,,0.1477268817204299,0.1477268817204299,,0.1477268817204299,,
6533,2025.0,TRYTKELE,,,0.0725139784946235,,11.122244781290313,,,,318.11882365591373,,,,0.0725139784946235,,,0.0725139784946235,,,,,,0.0725139784946235,0.0725139784946235,,0.0725139784946235,,
6534,2026.0,TRYTKELE,,,0.0778168458781363,,12.144089186057364,,,,23.56083917276059,,,,0.0053028673835127,,,0.0778168458781363,,,,,,0.0778168458781363,0.0778168458781363,,0.0778168458781363,,
6535,2027.0,TRYTKELE,,,0.0816193548387096,,12.956019690967736,,,,17.125868761683904,,,,0.0038025089605733,,,0.0816193548387096,,,,,,0.0816193548387096,0.0816193548387096,,0.0816193548387096,,
6536,2028.0,TRYTKELE,,,0.0856200716845878,,13.820141258781367,,,,18.242413463943016,,,,0.0040007168458782,,,0.0856200716845878,,,,,,0.0856200716845878,0.0856200716845878,,0.0856200716845878,,
6537,2029.0,TRYTKELE,,,0.0897175627240147,,14.72136908186387,,,,18.93243112372941,,,,0.0040974910394269,,,0.0897175627240147,,,,,,0.0897175627240147,0.0897175627240147,,0.0897175627240147,,
6538,2030.0,TRYTKELE,,,0.0941193548387093,,15.69506125483866,,,,20.58436721454852,,,,0.0044017921146946,,,0.0941193548387093,,,,,,0.0941193548387093,0.0941193548387093,,0.0941193548387093,,
6539,2031.0,TRYTKELE,,,0.0985164874551971,,16.691283958530466,,,,20.829125743944168,,,,0.0043971326164877,,,0.0985164874551971,,,,,,0.0985164874551971,0.0985164874551971,,0.0985164874551971,,
6540,2032.0,TRYTKELE,,,0.1020193548387098,,17.556878043870995,,,,16.805190873513226,,,,0.0035028673835126,,,0.1020193548387098,,,,,,0.1020193548387098,0.1020193548387098,,0.1020193548387098,,
6541,2033.0,TRYTKELE,,,0.105922222222222,,18.51085104111108,,,,18.941749975733085,,,,0.0039028673835121,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6542,2034.0,TRYTKELE,,,0.105922222222222,,18.79295369555552,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6543,2035.0,TRYTKELE,,,0.105922222222222,,19.074865689999964,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6544,2036.0,TRYTKELE,,,0.105922222222222,,19.35654465555552,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6545,2037.0,TRYTKELE,,,0.105922222222222,,19.638022368888848,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6546,2038.0,TRYTKELE,,,0.105922222222222,,19.919288237777742,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6547,2039.0,TRYTKELE,,,0.105922222222222,,20.200342262222183,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6548,2040.0,TRYTKELE,,,0.105922222222222,,20.481195034444408,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6549,2041.0,TRYTKELE,,,0.105922222222222,,20.761835962222182,,,,,,,,,,,0.105922222222222,,,,,,0.105922222222222,0.105922222222222,,0.105922222222222,,
6550,2042.0,TRYTKELE,,,0.0334082437275984,,6.636804859964131,,,,,,,,,,,0.0334082437275984,,,,,,0.0334082437275984,0.0334082437275984,,0.0334082437275984,,
6551,2043.0,TRYTKELE,,,0.0281053763440857,,5.657702195268756,,,,,,,,,,,0.0281053763440857,,,,,,0.0281053763440857,0.0281053763440857,,0.0281053763440857,,
6552,2044.0,TRYTKELE,,,0.0243028673835123,,4.956489603404987,,,,,,,,,,,0.0243028673835123,,,,,,0.0243028673835123,0.0243028673835123,,0.0243028673835123,,
6553,2045.0,TRYTKELE,,,0.0203021505376341,,4.194184735698877,,,,,,,,,,,0.0203021505376341,,,,,,0.0203021505376341,0.0203021505376341,,0.0203021505376341,,
6554,2046.0,TRYTKELE,,,0.0162046594982072,,3.39046363609306,,,,,,,,,,,0.0162046594982072,,,,,,0.0162046594982072,0.0162046594982072,,0.0162046594982072,,
6555,2047.0,TRYTKELE,,,0.0118028673835126,,2.500618039068125,,,,,,,,,,,0.0118028673835126,,,,,,0.0118028673835126,0.0118028673835126,,0.0118028673835126,,
6556,2048.0,TRYTKELE,,,0.0074057347670248,,1.5885367726881283,,,,,,,,,,,0.0074057347670248,,,,,,0.0074057347670248,0.0074057347670248,,0.0074057347670248,,
6557,2049.0,TRYTKELE,,,0.0039028673835121,,0.8474471578852295,,,,,,,,,,,0.0039028673835121,,,,,,0.0039028673835121,0.0039028673835121,,0.0039028673835121,,
6558,2044.0,TRYTKHYD,,,0.0101982078853053,,1.163827642437354,,,,53.29242514770967,,7.295464042065206,,0.0101982078853053,,,0.0101982078853053,,,,,36.5005821040802,0.0101982078853053,0.0101982078853053,,0.0101982078853053,,
6559,2045.0,TRYTKHYD,,,0.0209025089605741,,2.342525366953476,,,,54.43540755967714,,8.016182786062068,,0.0107043010752687,,,0.0209025089605741,,,,,40.10647386607428,0.0209025089605741,0.0209025089605741,,0.0209025089605741,,
6560,2046.0,TRYTKHYD,,,0.0316982078853058,,3.487405133333465,,,,53.38677912688456,,8.388790489945238,,0.0107956989247317,,,0.0316982078853058,,,,,41.97070046081608,0.0316982078853058,0.0316982078853058,,0.0316982078853058,,
6561,2047.0,TRYTKHYD,,,0.0433032258064516,,4.675457950967744,,,,55.76330874895486,,9.286496456483354,,0.0116050179211457,,,0.0433032258064516,,,,,46.46209266671496,0.0433032258064516,0.0433032258064516,,0.0433032258064516,,
6562,2048.0,TRYTKHYD,,,0.054898207885305,,5.814988363655959,,,,54.122782546596895,,9.497914060482731,,0.0115949820788534,,,0.054898207885305,,,,,47.519854800628885,0.054898207885305,0.054898207885305,,0.054898207885305,,
6563,2049.0,TRYTKHYD,,,0.0670086021505382,,6.96067266817211,,,,54.83454277792214,,10.090433406852478,,0.0121103942652331,,,0.0670086021505382,,,,,50.48434080531936,0.0670086021505382,0.0670086021505382,,0.0670086021505382,,
6564,2050.0,TRYTKHYD,,,0.079409318996416,,8.086481240430132,,,,54.41567115634232,,10.455298845203242,,0.0124007168458777,,,0.079409318996416,,,,,52.30983138586002,0.079409318996416,0.079409318996416,,0.079409318996416,,
6565,2019.0,TRYLFDSL,,,0.2178000000000004,,1159.117069,,,,218.4707151000005,,,,0.2178000000000004,,,4.8943,,,,,,4.8943,4.8943,,4.8943,,
6566,2020.0,TRYLFDSL,,,0.7703129032258084,,1256.7414508709685,,,,554.214366711292,,,,0.552512903225808,,,5.3065129032258085,,,,,,5.3065129032258085,5.3065129032258085,,5.3065129032258085,,
6567,2021.0,TRYLFDSL,,,1.0398150537634423,,1288.3350821827962,,,,270.3320824102147,,,,0.269502150537634,,,5.439915053763443,,,,,,5.439915053763443,5.439915053763443,,5.439915053763443,,
6568,2022.0,TRYLFDSL,,,1.4955247311827955,,1364.9992450860218,,,,457.1130353709661,,,,0.4557096774193532,,,5.763624731182796,,,,,,5.763624731182796,5.763624731182796,,5.763624731182796,,
6569,2023.0,TRYLFDSL,,,1.956213978494624,,1443.790039526882,,,,462.107939848925,,,,0.4606892473118282,,,6.096313978494624,,,,,,6.096313978494624,6.096313978494624,,6.096313978494624,,
6570,2024.0,TRYLFDSL,,,2.3327000000000004,,1503.5389380000004,,,,377.6454102086023,,,,0.3764860215053764,,,6.348600000000001,,,,,,6.348600000000001,6.348600000000001,,6.348600000000001,,
6571,2025.0,TRYLFDSL,,,2.3327000000000004,,1475.0009230000005,,,,,,,,,,,6.2281,,,,,,6.2281,6.2281,,6.2281,,
6572,2026.0,TRYLFDSL,,,2.7475,,1533.64574181,,,,412.9541814799997,,,,0.4147999999999996,,,6.5247,,,,,,6.5247,6.5247,,6.5247,,
6573,2027.0,TRYLFDSL,,,3.1318,,1584.94508851,,,,379.6982765099996,,,,0.3842999999999996,,,6.7943,,,,,,6.7943,6.7943,,6.7943,,
6574,2028.0,TRYLFDSL,,,3.5235,,1637.81902992,,,,384.06447439000016,,,,0.3917000000000001,,,7.0748,,,,,,7.0748,7.0748,,7.0748,,
6575,2029.0,TRYLFDSL,,,3.9233,,1692.37141616,,,,389.0025214400004,,,,0.3998000000000003,,,7.3669,,,,,,7.3669,7.3669,,7.3669,,
6576,2030.0,TRYLFDSL,,,4.331899999999999,,1748.6100373299998,,,,394.496762399999,,,,0.4085999999999989,,,7.670899999999999,,,,,,7.670899999999999,7.670899999999999,,7.670899999999999,,
6577,2031.0,TRYLFDSL,,,4.749600000000001,,1806.5834886,,,,400.1484966200017,,,,0.4177000000000017,,,7.9873,,,,,,7.9873,7.9873,,7.9873,,
6578,2032.0,TRYLFDSL,,,5.177199999999999,,1866.34234422,,,,406.4262314799983,,,,0.4275999999999982,,,8.316599999999998,,,,,,8.316599999999998,8.316599999999998,,8.316599999999998,,
6579,2033.0,TRYLFDSL,,,5.6153,,1927.9504645,,,,413.12356852000033,,,,0.4381000000000003,,,8.6594,,,,,,8.6594,8.6594,,8.6594,,
6580,2034.0,TRYLFDSL,,,6.0644,,1991.42748106,,,,420.13363383000046,,,,0.4491000000000005,,,9.0161,,,,,,9.0161,9.0161,,9.0161,,
6581,2035.0,TRYLFDSL,,,6.5253,,2056.87541125,,,,427.72372664999966,,7.221818861963875,,0.4608999999999996,,,9.3875,,,,,36.1321213828212,9.3875,9.3875,,9.3875,,
6582,2036.0,TRYLFDSL,,,6.998800000000001,,2124.32635184,,,,636.3700624300017,,20.977684601812832,,0.6913000000000018,,,9.7741,,,,,104.95531123818876,9.7741,9.7741,,9.7741,,
6583,2037.0,TRYLFDSL,,,7.4851,,2193.74532102,,,,948.507650972904,,45.79315696414197,,1.038812903225807,,,10.1761,,,,,229.11179822655023,10.1761,10.1761,,10.1761,,
6584,2038.0,TRYLFDSL,,,7.9853999999999985,,2265.30683997,,,,697.1340592103217,,43.82495901785585,,0.7698021505376333,,,10.5947,,,,,219.2645328132371,10.5947,10.5947,,10.5947,,
6585,2039.0,TRYLFDSL,,,8.5001,,2339.01372105,,,,871.5634565545149,,66.89704965720499,,0.9704096774193536,,,11.0303,,,,,334.69855234079387,11.0303,11.0303,,11.0303,,
6586,2040.0,TRYLFDSL,,,9.0303,,2414.94057573,,,,882.5683065523664,,79.41748730826735,,0.9908892473118288,,,11.4837,,,,,397.34066253783766,11.4837,11.4837,,11.4837,,
6587,2041.0,TRYLFDSL,,,9.5767,,2493.14430816,,,,815.1220051032265,,83.61835532273693,,0.9228860215053772,,,11.9556,,,,,418.358397254428,11.9556,11.9556,,11.9556,,
6588,2042.0,TRYLFDSL,,,10.1399,,2573.65069364,,,,493.2422246400001,,56.51727949743295,,0.5632000000000001,,,12.4466,,,,,282.7666052084781,12.4466,12.4466,,12.4466,,
6589,2043.0,TRYLFDSL,,,10.7208,,2656.5285095,,,,864.6102203699995,,108.95055242647412,,0.9956999999999993,,,12.9575,,,,,545.1001555483878,12.9575,12.9575,,12.9575,,
6590,2044.0,TRYLFDSL,,,11.3204,,2741.85391068,,,,847.0474795899986,,115.9565250060002,,0.9838999999999984,,,13.4892,,,,,580.1523572840755,13.4892,13.4892,,13.4892,,
6591,2045.0,TRYLFDSL,,,11.9396,,2829.68311125,,,,862.7803036600011,,127.05341850835792,,1.0109000000000012,,,14.0425,,,,,635.6722077072409,14.0425,14.0425,,14.0425,,
6592,2046.0,TRYLFDSL,,,12.5792,,2920.10287752,,,,879.386344859999,,138.18004995612023,,1.0393999999999988,,,14.6184,,,,,691.3408426781182,14.6184,14.6184,,14.6184,,
6593,2047.0,TRYLFDSL,,,13.2403,,3013.1167395,,,,897.0841155499993,,149.39516049392805,,1.0696999999999992,,,15.2175,,,,,747.4521552185208,15.2175,15.2175,,15.2175,,
6594,2048.0,TRYLFDSL,,,14.012386021505376,,3126.224266602688,,,,988.969653566022,,173.55258425430085,,1.1897860215053768,,,15.929586021505374,,,,,868.3163009814726,15.929586021505374,15.929586021505374,,15.929586021505374,,
6595,2049.0,TRYLFDSL,,,14.811803225806452,,3242.522906909355,,,,1010.824748515054,,186.00793029674367,,1.2270172043010756,,,16.670803225806452,,,,,930.6327455880888,16.670803225806452,16.670803225806452,,16.670803225806452,,
6596,2050.0,TRYLFDSL,,,15.639563440860217,,3362.0607256103226,,,,1033.4504315322592,,198.56473096380523,,1.265860215053765,,,17.442163440860217,,,,,993.4567868101336,17.442163440860217,17.442163440860217,,17.442163440860217,,
6597,2019.0,TRYLFGSL,,,0.0939,,499.616568,,,,94.1891650500001,,,,0.0939,,,2.1096,,,,,,2.1096,2.1096,,2.1096,,
6598,2020.0,TRYLFGSL,,,0.2697999999999998,,526.970433,,,,176.44168404999974,,,,0.1758999999999997,,,2.2251,,,,,,2.2251,2.2251,,2.2251,,
6599,2021.0,TRYLFGSL,,,0.4140999999999999,,547.243081,,,,144.7443718500001,,,,0.1443,,,2.3107,,,,,,2.3107,2.3107,,2.3107,,
6600,2022.0,TRYLFGSL,,,0.5596999999999998,,568.249902,,,,146.04837519999995,,,,0.1455999999999999,,,2.3994,,,,,,2.3994,2.3994,,2.3994,,
6601,2023.0,TRYLFGSL,,,0.7067000000000001,,589.990896,,,,147.45268650000023,,,,0.1470000000000002,,,2.4912,,,,,,2.4912,2.4912,,2.4912,,
6602,2024.0,TRYLFGSL,,,0.9825397849462368,,642.6476272688172,,,,276.6892335639788,,,,0.2758397849462368,,,2.713539784946237,,,,,,2.713539784946237,2.713539784946237,,2.713539784946237,,
6603,2025.0,TRYLFGSL,,,1.0053999999999998,,635.770135,,,,22.93061308602097,,,,0.0228602150537629,,,2.6845,,,,,,2.6845,2.6845,,2.6845,,
6604,2026.0,TRYLFGSL,,,1.1842,,661.03758329,,,,178.0043578800003,,,,0.1788000000000002,,,2.8123,,,,,,2.8123,2.8123,,2.8123,,
6605,2027.0,TRYLFGSL,,,1.3499,,683.17121502,,,,163.71585848999973,,,,0.1656999999999997,,,2.9286,,,,,,2.9286,2.9286,,2.9286,,
6606,2028.0,TRYLFGSL,,,1.5189,,705.98361984,,,,165.70563230000005,,,,0.169,,,3.0496,,,,,,3.0496,3.0496,,3.0496,,
6607,2029.0,TRYLFGSL,,,1.6910999999999998,,729.47321056,,,,167.5493601599999,,,,0.1721999999999999,,,3.1754,,,,,,3.1754,3.1754,,3.1754,,
6608,2030.0,TRYLFGSL,,,1.8672,,753.7289090499999,,,,170.02173239999993,,,,0.1760999999999999,,,3.3065,,,,,,3.3065,3.3065,,3.3065,,
6609,2031.0,TRYLFGSL,,,2.0471,,778.6767714,,,,172.34070994000015,,,,0.1799000000000001,,,3.4427,,,,,,3.4427,3.4427,,3.4427,,
6610,2032.0,TRYLFGSL,,,2.2315,,804.4710621599999,,,,175.26893612000012,,,,0.1844000000000001,,,3.5848,,,,,,3.5848,3.5848,,3.5848,,
6611,2033.0,TRYLFGSL,,,2.4202000000000004,,830.9908670000002,,,,177.94206204000028,,,,0.1887000000000003,,,3.7324,,,,,,3.7324,3.7324,,3.7324,,
6612,2034.0,TRYLFGSL,,,2.6141,,858.4070454399998,,,,181.39370206999976,,,,0.1938999999999997,,,3.8864,,,,,,3.8864,3.8864,,3.8864,,
6613,2035.0,TRYLFGSL,,,2.8126,,886.57629577,,,,184.21167224999968,,3.110286491863372,,0.1984999999999996,,,4.0463,,,,,15.561349738533313,4.0463,4.0463,,4.0463,,
6614,2036.0,TRYLFGSL,,,3.0167,,915.64179696,,,,274.32124780000044,,9.04289022326084,,0.2980000000000004,,,4.2129,,,,,45.24328475188806,4.2129,4.2129,,4.2129,,
6615,2037.0,TRYLFGSL,,,3.2263,,945.56910084,,,,351.9880223999996,,16.993687655263376,,0.3854999999999995,,,4.3862,,,,,85.02262336371489,4.3862,4.3862,,4.3862,,
6616,2038.0,TRYLFGSL,,,3.442,,976.45079868,,,,326.0165759999999,,20.49485732848289,,0.3599999999999998,,,4.5668,,,,,102.53963535648298,4.5668,4.5668,,4.5668,,
6617,2039.0,TRYLFGSL,,,3.6638,,1008.1871604000002,,,,329.9765257800003,,25.327422650419425,,0.3674000000000003,,,4.7544,,,,,126.71787080382568,4.7544,4.7544,,4.7544,,
6618,2040.0,TRYLFGSL,,,3.8924,,1040.92882571,,,,334.54057235999954,,30.103473535421312,,0.3755999999999994,,,4.9499,,,,,150.6133538678375,4.9499,4.9499,,4.9499,,
6619,2041.0,TRYLFGSL,,,4.1278,,1074.61534752,,,,451.5430821177424,,46.321028812445824,,0.5112397849462371,,,5.1532,,,,,231.75284060964623,5.1532,5.1532,,5.1532,,
6620,2042.0,TRYLFGSL,,,4.3707,,1109.32934346,,,,232.7488630929033,,26.66911284355724,,0.2657602150537634,,,5.3649,,,,,133.4305998050919,5.3649,5.3649,,5.3649,,
6621,2043.0,TRYLFGSL,,,4.6209,,1145.028881,,,,372.51961889999984,,46.941636025868654,,0.4289999999999998,,,5.585,,,,,234.85785550894687,5.585,5.585,,5.585,,
6622,2044.0,TRYLFGSL,,,4.8796,,1181.85180576,,,,365.36939763999993,,50.017226560165206,,0.4243999999999998,,,5.8144,,,,,250.24561483012693,5.8144,5.8144,,5.8144,,
6623,2045.0,TRYLFGSL,,,5.1464,,1219.71079965,,,,371.94545092,,54.772855659256415,,0.4357999999999999,,,6.0529,,,,,274.0389238488626,6.0529,6.0529,,6.0529,,
6624,2046.0,TRYLFGSL,,,5.4221,,1258.67812083,,,,378.94664600999937,,59.54478004170312,,0.4478999999999993,,,6.3011,,,,,297.9137612425717,6.3011,6.3011,,6.3011,,
6625,2047.0,TRYLFGSL,,,5.7071000000000005,,1298.76370162,,,,386.6929846500012,,64.3975960584748,,0.4611000000000014,,,6.5593,,,,,322.19331473428184,6.5593,6.5593,,6.5593,,
6626,2048.0,TRYLFGSL,,,6.0017,,1340.03306087,,,,394.4121817999996,,69.21471570532609,,0.4744999999999994,,,6.8281,,,,,346.29427255701404,6.8281,6.8281,,6.8281,,
6627,2049.0,TRYLFGSL,,,6.3063,,1382.4502335599998,,,,402.8413784999996,,74.12926045068643,,0.4889999999999994,,,7.1076,,,,,370.8826665163135,7.1076,7.1076,,7.1076,,
6628,2050.0,TRYLFGSL,,,6.6216,,1426.11566328,,,,411.4664568000016,,79.05819553820768,,0.5040000000000017,,,7.3986,,,,,395.543058070628,7.3986,7.3986,,7.3986,,
6629,2018.0,TRYLFLPG,,,7.311827957146022e-05,,334.68178960215096,,,,0.1026958374215567,,,,7.311827957146022e-05,,,1.4131731182795717,,,,,,1.4131731182795717,1.4131731182795717,,1.4131731182795717,,
6630,2019.0,TRYLFLPG,,,0.5169053763440862,,447.04158127957,,,,725.8994858670948,,,,0.5168322580645148,,,1.8876053763440863,,,,,,1.8876053763440863,1.8876053763440863,,1.8876053763440863,,
6631,2020.0,TRYLFLPG,,,0.5169053763440862,,437.30786827957,,,,,,,,,,,1.8465053763440864,,,,,,1.8465053763440864,1.8465053763440864,,1.8465053763440864,,
6632,2021.0,TRYLFLPG,,,0.6987709677419351,,470.92957929032247,,,,255.43324208709592,,,,0.1818655913978488,,,1.9884709677419352,,,,,,1.9884709677419352,1.9884709677419352,,1.9884709677419352,,
6633,2022.0,TRYLFLPG,,,0.6987709677419351,,461.76425829032246,,,,,,,,,,,1.949770967741935,,,,,,1.949770967741935,1.949770967741935,,1.949770967741935,,
6634,2023.0,TRYLFLPG,,,0.6987709677419351,,452.88313329032246,,,,,,,,,,,1.9122709677419352,,,,,,1.9122709677419352,1.9122709677419352,,1.9122709677419352,,
6635,2024.0,TRYLFLPG,,,0.6987709677419351,,444.26252129032247,,,,,,,,,,,1.8758709677419352,,,,,,1.8758709677419352,1.8758709677419352,,1.8758709677419352,,
6636,2025.0,TRYLFLPG,,,0.6987709677419351,,435.9024222903225,,,,,,,,,,,1.8405709677419355,,,,,,1.8405709677419355,1.8405709677419355,,1.8405709677419355,,
6637,2026.0,TRYLFLPG,,,0.8052999999999999,,449.51401852,,,,148.4986799070971,,,,0.1065290322580647,,,1.9124,,,,,,1.9124,1.9124,,1.9124,,
6638,2027.0,TRYLFLPG,,,0.9179,,464.54522898,,,,155.77514132000036,,,,0.1126000000000002,,,1.9914,,,,,,1.9914,1.9914,,1.9914,,
6639,2028.0,TRYLFLPG,,,1.0327000000000002,,480.06237948000006,,,,157.61006800000004,,,,0.1148,,,2.0737,,,,,,2.0737,2.0737,,2.0737,,
6640,2029.0,TRYLFLPG,,,1.15,,496.04821552,,,,159.80822969999963,,,,0.1172999999999997,,,2.1593,,,,,,2.1593,2.1593,,2.1593,,
6641,2030.0,TRYLFLPG,,,1.2696,,512.50830371,,,,161.6842858800002,,,,0.1196000000000001,,,2.2483,,,,,,2.2483,2.2483,,2.2483,,
6642,2031.0,TRYLFLPG,,,1.3921,,529.5146801999999,,,,164.31767800000006,,,,0.1225,,,2.3411,,,,,,2.3411,2.3411,,2.3411,,
6643,2032.0,TRYLFLPG,,,1.5174,,547.02595992,,,,166.75798593999966,,,,0.1252999999999997,,,2.4376,,,,,,2.4376,2.4376,,2.4376,,
6644,2033.0,TRYLFLPG,,,1.6458000000000004,,565.0666650000001,,,,169.53652236000067,,,,0.1284000000000005,,,2.5380000000000003,,,,,,2.5380000000000003,2.5380000000000003,,2.5380000000000003,,
6645,2034.0,TRYLFLPG,,,1.7775,,583.70530542,,,,172.5129476099996,,,,0.1316999999999997,,,2.6427,,,,,,2.6427,2.6427,,2.6427,,
6646,2035.0,TRYLFLPG,,,1.9127,,602.8972976399999,,,,175.7760407350555,,2.9678566966674484,,0.1352731182795712,,,2.7516,,,,,14.848746619164848,2.7516,2.7516,,2.7516,,
6647,2036.0,TRYLFLPG,,,2.0514,,622.64250752,,,,844.945681903224,,27.853296481210933,,0.6555322580645147,,,2.8648,,,,,139.35529381266477,2.8648,2.8648,,2.8648,,
6648,2037.0,TRYLFLPG,,,2.1939,,643.00509714,,,,182.18385600000065,,8.795684363308292,,0.1425000000000005,,,2.9827,,,,,44.00646722584987,2.9827,2.9827,,2.9827,,
6649,2038.0,TRYLFLPG,,,2.3406,,663.98141154,,,,416.6302711593536,,26.191238712163223,,0.3285655913978484,,,3.1054,,,,,131.03970542636702,3.1054,3.1054,,3.1054,,
6650,2039.0,TRYLFLPG,,,2.4915,,685.59017085,,,,189.7687314600004,,14.56574177863137,,0.1509000000000002,,,3.2331,,,,,72.87515237307143,3.2331,3.2331,,3.2331,,
6651,2040.0,TRYLFLPG,,,2.6467,,707.80384282,,,,193.55591072000053,,17.41703613071415,,0.1552000000000004,,,3.3658,,,,,87.14071560537766,3.3658,3.3658,,3.3658,,
6652,2041.0,TRYLFLPG,,,2.8071,,730.76429448,,,,198.36746595999983,,20.349298815719752,,0.1603999999999998,,,3.5043,,,,,101.81137867323096,3.5043,3.5043,,3.5043,,
6653,2042.0,TRYLFLPG,,,2.9721,,754.35801428,,,,202.3359525000003,,23.184303793472218,,0.1650000000000002,,,3.6482,,,,,115.99544309453086,3.6482,3.6482,,3.6482,,
6654,2043.0,TRYLFLPG,,,3.1423000000000005,,778.64014094,,,,336.46359512387033,,42.39817399389046,,0.276729032258064,,,3.7979,,,,,212.126058329388,3.7979,3.7979,,3.7979,,
6655,2044.0,TRYLFLPG,,,3.3181000000000003,,803.6608540200001,,,,347.6511166800005,,47.59168331883948,,0.2884000000000004,,,3.9538,,,,,238.1101646769186,3.9538,3.9538,,3.9538,,
6656,2045.0,TRYLFLPG,,,3.4995,,829.38883515,,,,353.971766219999,,52.12604270509052,,0.2961999999999991,,,4.1159,,,,,260.7964196036732,4.1159,4.1159,,4.1159,,
6657,2046.0,TRYLFLPG,,,3.687,,855.89153391,,,,361.0800398400005,,56.73735808484998,,0.3048000000000004,,,4.2847,,,,,283.86769987539,4.2847,4.2847,,4.2847,,
6658,2047.0,TRYLFLPG,,,3.8808,,883.15456502,,,,368.0117677200009,,61.28653506307624,,0.3134000000000007,,,4.4603,,,,,306.6280900085355,4.4603,4.4603,,4.4603,,
6659,2048.0,TRYLFLPG,,,4.0811,,911.22091137,,,,375.6982366800008,,65.93063764948491,,0.3228000000000006,,,4.6431,,,,,329.86341085688485,4.6431,4.6431,,4.6431,,
6660,2049.0,TRYLFLPG,,,4.2884,,940.09183323,,,,383.6533350199994,,70.59835337762333,,0.3325999999999995,,,4.8333,,,,,353.216872705378,4.8333,4.8333,,4.8333,,
6661,2050.0,TRYLFLPG,,,4.502599999999999,,969.7493988,,,,391.63616669999976,,75.24805032127395,,0.3425999999999997,,,5.031,,,,,376.4801831777803,5.031,5.031,,5.031,,
6662,2025.0,TRYLFELE,,,0.6412376344086042,,50.11522195580661,,,,1172.303204869251,,,,0.6412376344086042,,,0.6412376344086042,,,,,,0.6412376344086042,0.6412376344086042,,0.6412376344086042,,
6663,2026.0,TRYLFELE,,,0.6412376344086042,,50.990639574301234,,,,,,,,,,,0.6412376344086042,,,,,,0.6412376344086042,0.6412376344086042,,0.6412376344086042,,
6664,2027.0,TRYLFELE,,,0.6412376344086042,,51.865351831398016,,,,,,,,,,,0.6412376344086042,,,,,,0.6412376344086042,0.6412376344086042,,0.6412376344086042,,
6665,2028.0,TRYLFELE,,,0.6678139784946246,,54.925295600860295,,,,54.56619886967536,,,,0.0265763440860204,,,0.6678139784946246,,,,,,0.6678139784946246,0.6678139784946246,,0.6678139784946246,,
6666,2029.0,TRYLFELE,,,0.6953354838709691,,58.13602633677432,,,,57.527110084409365,,,,0.0275215053763444,,,0.6953354838709691,,,,,,0.6953354838709691,0.6953354838709691,,0.6953354838709691,,
6667,2030.0,TRYLFELE,,,0.7241387096774207,,61.529848919677534,,,,61.273283718387226,,,,0.0288032258064516,,,0.7241387096774207,,,,,,0.7241387096774207,0.7241387096774207,,0.7241387096774207,,
